ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
116,Cafe Lib ,,132 New Park Aven,Hartford,CT,(G),Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
117,Chez Est,(looks promising),238 Columbus Boulevard ,Hartford,CT,(OC),Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
118,Club Hartford Baths ,(East Hartford),1169 Main Street,Hartford,CT,,Baths,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
119,Finocchio's East ,(Disco)(Some G)(W. Hartford),161 Dexter Avenue ,Hartford,CT,"(M),(D),(S),(R),(G),(*)",Restaurant,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
120,M.C.C. ,,1 Amity Street ,Hartford,CT,,Church,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
121,Nick's Cafe House ,(Disco) ,1943 Broad ,Hartford,CT,"(D),(*)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
122,Warehouse ,(Unisex)(Disco)($1.00 adm WE),61 Woodbine at Capitol ,Hartford,CT,"(M),(YC),(D),(PT),(AH),(WE),(*)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
125,Jacko Sullivan's ,,1166 Chapel Street ,New Haven,CT,"(M),(YC)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
126,Neuter Rooster ,(Disco),102 Hamilton St.,New Haven,CT,"(YC),(D),(*)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
127,Parkway ,(Some G),1574 Chapel St. ,New Haven,CT,"(M),(RT),(G)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
128,Partner's ,,365 Crown St. ,New Haven,CT,"(G),(D),(W),(YC),(HIP),(*)",Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
129,Pub Restaurant ,(great during cocktail hour),1132 Chapel St. ,New Haven,CT,"(R),(*)",Restaurant,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
130,Superbooks ,,1130 Chapel St. ,New Haven,CT,,Book Store,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
132,Corral ,(also H),727 Bank Street ,New London,CT,"(YC),(D),(*),(H)","Hotels,Bars/Clubs",1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
133,Frank's Place ,(Open 11am- good days),9 Tilley at Bank Street ,New London,CT,,Bars/Clubs,1977,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
