ID,title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified,Year
293,Sugar Shack ,"(Disco) (The other side"" moved here after vicious fire bombing at old locale) ",12458 Magnolia Blvd.,North Hollywood ,CA,"(YC) - Young and/or collegiate types,(D) - Dancing,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Bars/Clubs,,,,1/28/2020 5:30pm,2/25/2020 11:47am,1977
41,Sundown,,736 N. La Brea,Los Angeles,CA,,Bars/Clubs,,,,2/13/2020 5:31pm,2/25/2020 10:51am,1966
134,Sunset's Club,,5921 Sunset Blvd.,Los Angeles ,CA,,Bars/Clubs,,,,7/23/2019 4:47pm,7/23/2019 6:15pm,1974
1283,Sunseteast Showbar,,4007 W. Sunset Blvd.,Los Angeles,CA,,Bars/Clubs,,,,2/23/2020 6:25pm,2/23/2020 6:52pm,1975
189,Sunseteast Showbar,,4007 W. Sunset Blvd.,Los Angeles ,CA,,Bars/Clubs,,,,7/23/2019 6:13pm,7/23/2019 7:31pm,1974
646,Sunshine Saloon,"at Ellis
",749 Polk St.,San Francisco,CA,,Bars/Clubs,,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
344,Surf Side Motel,,16220 Pacific Coast Hwy,Sunset Beach,CA,"""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,,7/24/2019 1:55pm,7/24/2019 1:58pm,1974
650,Sutro Bath House,,312 Valenicia,San Francisco,CA,,Baths,,,,2/4/2020 8:50pm,2/25/2020 11:51am,1978
647,Sutro Bath House,"(Mixed bag)
",1015 Folsom St.,San Francisco,CA,,Baths,,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
1787,Sutro Bath House,(Both sexes),1015 Folsom St.,San Francisco,CA,,Baths,,,,2/10/2020 9:18pm,2/25/2020 11:56am,1980
1788,Sutter Medical Group,(Walk-in emergency and general medical clinic - VD treatment & check-up) (Open 10 AM - 10 PM daily) Tel: 441-6930,1154 Sutter St.,San Francisco,CA,,Organizations,,,,2/10/2020 9:19pm,2/25/2020 11:56am,1980
210,Sutter's Mill,(lunch;closes 8 pm),211 Kearny St,San Francisco,CA,,Restaurant,,,,2/19/2020 1:12am,2/25/2020 10:51am,1966
,Sutter's Mill,(closes at 8:00pm) ,211 Kearny St. ,San Francisco,CA,"(PE) - Pretty elegant - usually jacket and tie advised if not required_,(*) - Very popular_",Bars/Clubs,,,,,,1968
275,Sutter's Mill,,315 Bush St,San Francisco,CA,"(PE) - Pretty elegant - jacket & tie may be required,(*) - Very popular",Bars/Clubs,,,,2/17/2020 5:08am,2/25/2020 10:52am,1969
277,Sutter's Mill,"(cl. Sunday)

",315 Bush St. ,San Francisco,CA,,Restaurant,,,,2/14/2020 12:20am,2/25/2020 10:53am,1971
396,Sutter's Mill,(closed Sundays),315 Bush St.,San Francisco,CA,,Restaurant,,,,,,1972
464,Sutter's Mill,,315 Bush St.,San Francisco,CA,,Restaurant,,,,2/17/2020 3:45pm,2/25/2020 11:41am,1973
618,Sutter's Mill,(Good days- closes at 10p.m.) ,315 Bush Street,San Francisco,CA,(*) - Very popular,Restaurant,,,,2/5/2020 8:41pm,2/25/2020 11:47am,1977
648,Sutter's Mill,(Good days-closes at 10 p.m.),315 Bush St.,San Francisco,CA,(*) - Very popular,Restaurant,,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
1785,Sutter's Mill,(Good days - closes at 10 PM),315 Bush St.,San Francisco,CA,(*) - Very popular,Restaurant,,,,2/10/2020 9:18pm,2/25/2020 11:56am,1980
541,Sutter's Mill ,(good days - closes 10 P.M.) ,315 Bush St. ,San Francisco,CA,(*) - Very popular,Restaurant,,,,2/14/2020 11:32pm,2/25/2020 11:45am,1976
651,Sutter's Mill ,(Good days- closes at 10 p.m.),315 BUsh St.,San Francisco,CA,(*) - Very popular,Restaurant,,,,2/4/2020 8:50pm,2/25/2020 11:51am,1978
350,Sutters Mill,(Good afternoons) (closes 10pm),315 Bush St.,San Francisco,CA,(*) - Very popular,Restaurant,,,,2/18/2020 2:26am,2/26/2020 11:11am,1975
159,Swain Baths,"(Written into Guidebook)
",435 N. Milpas,Santa Barbara,CA,,Baths,,,,7/21/2019 1:46am,7/21/2019 7:47am,1968
288,Swain Steam Baths,,435 N Milpas St,Santa Barbara,CA,,Bars/Clubs,,,,2/17/2020 5:28am,2/25/2020 10:52am,1969
296,Swap Meet ,,11916 Ventura Blvd.,Studio City,CA,,"Business,Restaurant",,,,2/2/2020 3:23pm,2/25/2020 11:51am,1978
239,Sweet Bippy,,12319 Ventura Blvd.,Studio City,CA,,Bars/Clubs,,,,7/25/2019 7:58am,7/25/2019 7:58am,1972
209,Swing Club,(go-go boys) (A San Diego institution),3175 India,San Diego,CA,(*) - Very popular,Bars/Clubs,,,,2/12/2020 12:02pm,2/26/2020 11:11am,1975
109,Swing Club,,3175 India,San Diego,CA,,Bars/Clubs,,,,2/13/2020 5:29pm,2/28/2020 10:17am,1965
132,Swing Club,,3175 India,San Diego,CA,(*) - Very popular,Bars/Clubs,,,,2/13/2020 5:31pm,2/25/2020 10:51am,1966
158,Swing Club,,3175 India St.,San Diego,CA,(*) - Very popular_,Bars/Clubs,,,,7/21/2019 1:41am,7/21/2019 7:47am,1968
212,Swing Club,,3175 India,San Diego ,CA,(*) - Very popular,Bars/Clubs,,,,2/17/2020 4:18am,2/25/2020 10:52am,1969
193,Swing Club,,3175 India,San Diego ,CA,(*) - Very popular_,Bars/Clubs,,,,7/22/2019 3:56pm,7/22/2019 4:12pm,1970
161,Swing Club,,3175 India,San Diego ,CA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,,7/25/2019 7:58am,7/25/2019 7:58am,1972
369,Swing Club,,3175 India,San Diego ,CA,(*) - Very popular,Bars/Clubs,,,,2/16/2020 10:57pm,2/25/2020 11:41am,1973
313,Swing Club,Go go boys,3175 India,San Diego ,CA,"(YC) - Young and/or collegiate types,(*) - Very popular",Bars/Clubs,,,,7/24/2019 1:18pm,7/24/2019 1:50pm,1974
243,Swing Club ,,3175 India,San Diego ,CA,(*) - Very popular,Bars/Clubs,,,,2/9/2020 6:00pm,2/25/2020 10:53am,1971
403,Swing Club ,(Liquor) (go-go boys) ,3175 India ,San Diego ,CA,(*) - Very popular,Bars/Clubs,,,,2/14/2020 9:42pm,2/25/2020 11:45am,1976
253,Swingers Books & Theatre ,,4539 Van Nyus Blvd. ,Sherman Oaks,CA,,"Book Store,Theatre",,,,2/7/2020 11:28pm,2/25/2020 11:45am,1976
294,Swingers Books and Theatre,,4539 Van Nuys,Sherman Oaks,CA,,"Book Store,Theatre",,,,1/28/2020 5:30pm,2/25/2020 11:47am,1977
209,T.A.D.S,(X-rated boutique-'Jac Masters'),757 N. La Cienega,Hollywood,CA,,Business,,,,1/23/2020 11:06pm,2/25/2020 11:55am,1979
1290,T.A.D.S. ,(X-rated boutique -'Jac Masters'),7510 Santa Monica Blvd.,Hollywood,CA,(*) - Very popular,Business,,,,1/28/2020 1:50am,2/25/2020 11:56am,1980
249,T.J.'s,,11940 Ventura Blvd.,North Hollywood ,CA,(D) - Dancing,Bars/Clubs,,,,7/23/2019 7:34pm,7/24/2019 12:51pm,1974
211,TA,,2225 Polk St,San Francisco,CA,,Bars/Clubs,,,,2/19/2020 1:12am,2/25/2020 10:51am,1966
299,Tacky Wench,,301 Turk St.,San Francisco,CA,,Bars/Clubs,,,,,,1970
138,Tale of the Toad,,5643 Cahuenga,North Hollywood ,CA,,Bars/Clubs,,,,7/22/2019 2:33pm,7/22/2019 2:38pm,1970
465,Talk of the Town,(after hours),165 Eddy St.,San Francisco,CA,,Bars/Clubs,,,,2/17/2020 3:45pm,2/25/2020 11:41am,1973
136,Tanger Group Info Center,,3473 N. Cahuenga,Hollywood,CA,,Organizations,,,,2/9/2020 9:39pm,2/25/2020 11:41am,1973
80,Tap Room,(Entrance next door to R) Coast Inn,1401 So. Coast Hwy,Laguna Beach ,CA,"(WE) = Weekends,(*) - Very popular","Bars/Clubs,Hotels",,,,1/26/2020 7:08pm,2/25/2020 11:51am,1978
81,Tap Room,"(WE*) (Entrance next door to R) coast inn
",1401 S. Coast Hwy.,Laguna Beach ,CA,"(*) - Very popular,(WE) - Weekends",Bars/Clubs,,,,1/23/2020 11:04pm,2/25/2020 11:55am,1979
1150,Tap Room,(Entrance next door to R) Coast Inn,1401 S. Coast Hwy.,Laguna Beach ,CA,"(*) - Very popular,(WE) = Weekends",Bars/Clubs,,,,1/27/2020 12:18am,2/25/2020 11:56am,1980
70,"Tap Room, Coast Inn",Entrance next door to R,1401 South Coast Highway,Laguna Beach ,CA,,"Bars/Clubs,Hotels",,,,1/25/2020 2:01pm,2/25/2020 11:47am,1977
212,Tarot Club,,528 Green St,San Francisco,CA,,Bars/Clubs,,,,2/19/2020 1:12am,2/25/2020 10:51am,1966
168,Tartan Fall,At Pacific Coast Hwy,17381 W. Sunset,Los Angeles ,CA,"""(R) - Restaurant, usually serving dinner. A '*' after this symbol does not necessarily indicate quality of food served, but popularity of the place. _""",Restaurant,,,,7/22/2019 2:40pm,7/22/2019 3:41pm,1970
297,Tartan Tail,at Coast Hwy,17381 W. Sunset ,Santa Monica,CA,(*) - Very popular,Restaurant,,,,2/14/2020 12:20am,2/25/2020 10:53am,1971
36,Tartan Trail,,17381 W. Sunset at Coast Hwy.,Santa Monica,CA,,Restaurant,,,,7/25/2019 7:58am,7/25/2019 7:58am,1972
1791,Taylor of S.F.,"(Leather, jewlery, art, toys, ect.) ",1347 Folsom St.,San Francisco,CA,(*) - Very popular,Business,,,,2/10/2020 9:21pm,2/25/2020 11:56am,1980
654,Tea Room Theatre,,145 Eddy St.,San Francisco,CA,,Theatre,,,,2/4/2020 8:50pm,2/25/2020 11:51am,1978
650,Tea Room Theatre,,145 Eddy St.,San Francisco,CA,,Theatre,,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
1792,Tea Room Theatre ,,145 Eddy St.,San Francisco,CA,,Theatre,,,,2/10/2020 9:22pm,2/25/2020 11:56am,1980
190,Ten-Eighty-Seven,Between Santa Monica & Sunset,1087 Manzanita,Los Angeles ,CA,"""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows.""",Bars/Clubs,,,,7/23/2019 6:13pm,7/23/2019 7:31pm,1974
140,Tender Trap,,667 W. Holt,Pomona,CA,,Bars/Clubs,,,,2/10/2020 12:28pm,2/26/2020 11:11am,1975
294,Tender Trap,,667 W. Holt,Pomona ,CA,,Bars/Clubs,,,,2/11/2020 1:05am,2/25/2020 11:41am,1973
281,Tender Trap,,667 W. Holt,Pomona ,CA,,Bars/Clubs,,,,7/24/2019 12:52pm,7/24/2019 1:15pm,1974
369,Tender Trap,(also C-AH-WE*),667 W. Holt,Pomona ,CA,"""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(WE) = Weekends,(*) - Very popular",Bars/Clubs,,,,2/3/2020 11:18pm,2/25/2020 11:51am,1978
370,Tender Trap,"
",667 W. Holt,Pomona ,CA,,Bars/Clubs,,,,1/28/2020 11:01pm,2/25/2020 11:55am,1979
1472,Tender Trap,(Disco),667 W. Holt,Pomona ,CA,"(S) - Shows - impersonators or record pantomime acts - often touristy,(WE) = Weekends",Bars/Clubs,,,,2/3/2020 2:17am,2/25/2020 11:56am,1980
325,Tender Trap ,,667 W. Holt,Pomona ,CA,,Bars/Clubs,,,,2/12/2020 9:02pm,2/25/2020 11:45am,1976
366,Tender Trap ,,667 West Holt ,Pomona ,CA,"""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(WE) = Weekends,(*) - Very popular",Bars/Clubs,,,,1/28/2020 5:30pm,2/25/2020 11:47am,1977
278,Tenderloin Steak House,,67-994 Hwy. 111,Cathedral City,CA,,Restaurant,,,,2/11/2020 1:05am,2/25/2020 11:41am,1973
242,Terry's Coffee Shop ,(Upstairs) ,610 South Broadway ,Los Angeles ,CA,"(M) - Mixed Crowds - Some Straights,(RT) - 'Raunchy types' - downtown type places - often hustlers,""(C) - Coffee, soft drinks and sometimes snacks""",Restaurant,,,,1/27/2020 4:00pm,2/25/2020 11:47am,1977
29,Tex's Corner,,8192 Garden Grove Blvd.,Garden Grove ,CA,(W) - Western or cowboy types,Bars/Clubs,,,,7/22/2019 4:24pm,7/22/2019 11:08pm,1974
390,The 'Y' Not,,2026 'I' St.,Sacramento ,CA,(PT) - Pool Table,Bars/Clubs,,,,2/4/2020 12:16am,2/25/2020 11:51am,1978
408,"The ""Y"" Not ",,261 I Street ,Sacramento ,CA,(PT) - Pool Table,Bars/Clubs,,,,2/2/2020 8:29pm,2/25/2020 11:47am,1977
654,The 21st Street Baths,,3224 21st St.,San Francisco,CA,,Baths,,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
1795,The 21st Street Baths,,3244 21st St.,San Francisco,CA,,Baths,,,,2/10/2020 9:23pm,2/25/2020 11:56am,1980
352,The Baths,,3244 - 21st St.,San Francisco,CA,,Baths,,,,2/18/2020 2:35am,2/26/2020 11:11am,1975
276,The Baths,,3244 21st St,San Francisco,CA,,Baths,,,,2/17/2020 5:08am,2/25/2020 10:52am,1969
300,The Baths,,3244 21st. St.,San Francisco,CA,,Baths,,,,,,1970
278,The Baths,,3244 21st St. ,San Francisco,CA,,Baths,,,,2/14/2020 12:20am,2/25/2020 10:53am,1971
397,The Baths,,3244 21st St.,San Francisco,CA,,Baths,,,,,,1972
466,The Baths,,3244 21st St.,San Francisco,CA,,Baths,,,,2/17/2020 3:45pm,2/25/2020 11:41am,1973
655,The Baths,,3244 21st St.,San Francisco,CA,,Baths,,,,2/4/2020 8:50pm,2/25/2020 11:51am,1978
,The Baths ,,3244 21st St. ,San Francisco,CA,,Baths,,,,,,1968
543,The Baths ,,3244 21st St. ,San Francisco,CA,,Baths,,,,2/14/2020 11:32pm,2/25/2020 11:45am,1976
620,The Baths ,,3244 21st Street ,San Francisco,CA,,Baths,,,,2/5/2020 8:41pm,2/25/2020 11:47am,1977
188,The Club,(Santa Monica at Sunset),1087 Manzinita,Los Angeles ,CA,"(P) - Private club - Inquire locally to admission,(*) - Very popular",Bars/Clubs,,,,2/9/2020 9:39pm,2/25/2020 11:41am,1973
101,The End,Also (C) after hours,7994 Santa Monica Blvd. ,Los Angeles ,CA,(HIP) - Heads frequent,Bars/Clubs,,,,7/25/2019 7:58am,7/25/2019 7:58am,1972
137,The End,(after hours),7994 Santa Monica Blvd.,Hollywood,CA,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(P) - Private club - Inquire locally to admission",Bars/Clubs,,,,2/9/2020 9:39pm,2/25/2020 11:41am,1973
407,THe Experience Motel ,,824 West Capitol ,Sacramento ,CA,"(M) - Mixed Crowds - Some Straights,""(H) - Hotel, motel, or other overnight accomodations""",Hotels,,,,2/2/2020 8:29pm,2/25/2020 11:47am,1977
313,The Force,(Disco),15122 Beach Blvd.,Midway City,CA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,1/28/2020 11:01pm,2/25/2020 11:55am,1979
651,The Force,(Supposedly opening Spring '78) ( Cruise bar),1821 Haight St.,San Francisco,CA,Cruisy Area,Cruising Areas,,,dfds,2/4/2020 1:17pm,2/25/2020 11:55am,1979
286,The Gardens,Some (G) ,5361 Locust Ave,Rialto,CA,"""(G) - Girls, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,,7/24/2019 1:13pm,7/24/2019 1:23pm,1974
301,The Gay 90's,,925 S. Eldorado ,Stockton,CA,,Bars/Clubs,,,,2/14/2020 12:20am,2/25/2020 10:53am,1971
1291,The Horse,,6351 Santa Monica Blvd.,Hollywood,CA,"(W) - Western or coyboy types,(PT) - Pool Table",Bars/Clubs,,,,1/28/2020 1:54am,2/25/2020 11:56am,1980
652,The Hotel,"(Looks promising) ( Bath-like H. lockers, sun deck)
",975 Harrison St.,San Francisco,CA,,"Hotels,Baths",,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
62,The Inn,,733 E. Broadway,Long Beach,CA,"(YC) - Young and/or collegiate types,(*) - Very popular",Restaurant,,,,2/9/2020 9:39pm,2/25/2020 11:41am,1973
307,The Mushroom,,142 Mason St.,San Francisco,CA,"(RT) - 'Raunchy types' - downtown type places - often hustlers,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,,,2/18/2020 2:10am,2/26/2020 11:11am,1975
197,The Palms,(G- late),8572 Santa Monica Blvd.,Hollywood,CA,"(M) - Mixed Crowds - Some Straights,""(G) - Girls, but seldom exclusively""",Restaurant,,,,1/26/2020 9:04pm,2/25/2020 11:51am,1978
210,The Palms,(G-late),8572 Santa Monica Bl.,Hollywood,CA,"(M) - Mixed Crowds - Some Straights,""(G) - Girls, but seldom exclusively""",Restaurant,,,,1/23/2020 11:06pm,2/25/2020 11:55am,1979
1292,The Palms,(L - late),8572 Santa Monica Blvd.,Hollywood,CA,"(M) - Mixed Crowds - Some Straights,""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,,1/28/2020 1:55am,2/25/2020 11:56am,1980
182,The Palms ,(Late nights),8572 Santa Monica Boulevard,Hollywood,CA,"(M) - Mixed Crowds - Some Straights,""(G) - Girls, but seldom exclusively"",(*) - Very popular",Restaurant,,,,1/27/2020 4:00pm,2/25/2020 11:47am,1977
656,The Paperback,(Books),1335 Polk St.,San Francisco,CA,,Book Store,,,,2/4/2020 8:50pm,2/25/2020 11:51am,1978
653,The Paperback,"(Books)
",1335 Polk St.,San Francisco,CA,,Book Store,,,,2/4/2020 1:17pm,2/25/2020 11:55am,1979
1793,The Paperback ,(Books),1335 Polk St.,San Francisco,CA,,Book Store,,,,2/10/2020 9:22pm,2/25/2020 11:56am,1980
78,The Place,,1087 Manzinita,Los Angeles,CA,"""(G) - Girls, but rarely exclusively_""",Bars/Clubs,,,,7/21/2019 12:44am,7/21/2019 7:47am,1968
98,The Place,,1087 Manzinita,Los Angeles ,CA,"""(G) - Girls, but rarely exclusively_""",Bars/Clubs,,,,7/22/2019 12:06am,7/22/2019 11:30am,1970
141,The Place ,,17080 W Indian Rd ,Palm Springs,CA,,Bars/Clubs,,,,7/21/2019 1:25am,7/21/2019 7:47am,1968
99,The Place ,,1087 Manzinita,Los Angeles ,CA,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,,2/11/2020 3:56am,2/25/2020 10:52am,1969
290,The Pub,,224 Helena St. ,Santa Barbara,CA,(*) - Very popular,Bars/Clubs,,,,2/14/2020 12:20am,2/25/2020 10:53am,1971
154,The Pub,,224 Helena St.,Santa Barbara,CA,(*) - Very popular,Bars/Clubs,,,,7/25/2019 7:58am,7/25/2019 7:58am,1972
501,The Pub,,224 Helena St.,Santa Barbara,CA,(*) - Very popular,Bars/Clubs,,,,2/17/2020 4:35pm,2/25/2020 11:41am,1973
328,The Pub,,224 Helena St.,Santa Barbara,CA,"(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,7/24/2019 1:45pm,7/24/2019 1:50pm,1974
8,The Shack,,1972 University Ave.,Berkeley,CA,,Restaurant,,,,2/9/2020 9:38pm,2/25/2020 11:41am,1973
29,The Stable,Next to Buoy Shed,16595 Pacific Coast Hwy.,Sunset Beach,CA,"(D) - Dancing,(W) - Western or cowboy types",Bars/Clubs,,,Address identical with buoy shed,7/25/2019 7:58am,7/25/2019 7:58am,1972
1459,The Tubs,,1205 E. Bayshore Rd.,Palo Alto ,CA,,Baths,,,,2/3/2020 2:09am,2/25/2020 11:56am,1980
621,The Tubs ,(baths) ,1015 Folsom Sts. ,San Francisco,CA,,Baths,,,,2/5/2020 8:41pm,2/25/2020 11:47am,1977
1101,The Woods,(Some G) ,1625 Sir Francis Drake,Fairfax,CA,"(YC) - Young and/or collegiate types,""(G) - Girls, but seldom exclusively"",(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,1/29/2020 2:24pm,2/10/2020 1:34pm,1975
37,The Woods,(Some G),1625 Sir Francis Drake Blvd.,Fairfax,CA,"(M) - Mixed Crowds - Some Straights,(D) - Dancing",Bars/Clubs,,,,1/26/2020 6:15pm,2/25/2020 11:51am,1978
19,The Woods ,(some G),1625 Sir Francis Drake ,Fairfax,CA,"(D) - Dancing,""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,,2/7/2020 4:01pm,2/25/2020 11:45am,1976
213,There,,408 Eddy St,San Francisco,CA,,Bars/Clubs,,,,2/19/2020 1:12am,2/25/2020 10:51am,1966
277,Third House,,147 Mason,San Francisco,CA,,Bars/Clubs,,,,2/17/2020 5:09am,2/25/2020 10:52am,1969
138,Third St. Athletic Club,,8709 W. 3rd,Hollywood,CA,(P) - Private club - Inquire locally to admission,Baths,,checked,,2/9/2020 9:39pm,2/25/2020 11:41am,1973
135,Third St. Athletic Club,,8709 W. 3rd St.,Los Angeles ,CA,(P) - Private club - Inquire locally to admission.,Baths,,,,7/23/2019 4:47pm,7/23/2019 6:15pm,1974
161,Third St. Athletic Club,(baths) ,8709 W. 3rd St. ,Hollywood,CA,,Baths,,,,2/7/2020 11:26pm,2/25/2020 11:45am,1976
1233,Third St. Athletic Club Baths,,8709 W. 3rd St.,Hollywood,CA,,Baths,,,,2/23/2020 5:19pm,2/23/2020 5:27pm,1975
183,Third Street Athletic Club ,,314 North Harper at Beverly ,Hollywood,CA,(P) - Private club - Inquire locally to admission,Bars/Clubs,,,,1/27/2020 4:00pm,2/25/2020 11:47am,1977
197,Thirty West,,30 W. Cota,Santa Barbara,CA,(*) - Very popular_,Bars/Clubs,,,,7/22/2019 4:10pm,7/22/2019 4:12pm,1970
290,Thirty West ,,30 W Cota,Santa Barbara,CA,(*) - Very popular,Bars/Clubs,,,,2/17/2020 5:29am,2/25/2020 10:52am,1969
589,Thirty West Cota ,(Some W-SM) ,30 W. Cota St. ,Santa Barbara,CA,(W) - Western or coyboy types,Bars/Clubs,,,,2/16/2020 12:38am,2/25/2020 11:45am,1976
1333,Thunderbird Club,,19312 Van Owen,Reseda,CA,(D) - Dancing,Bars/Clubs,,,,2/23/2020 7:12pm,2/23/2020 7:20pm,1975
131,Tiffany,,3260 W. 8th St.,Los Angeles ,CA,,Bars/Clubs,,,,2/9/2020 5:59pm,2/25/2020 10:53am,1971
191,Tiget Club Baths,(Silver Lake),3219 Glendale Blvd,Los Angeles ,CA,(P) - Private club - Inquire locally to admission.,Baths,,,,7/23/2019 6:13pm,7/23/2019 6:21pm,1974
1334,Tigress,,6630 Lankershim,North Hollywood,CA,"""(G) - Girls, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,,2/23/2020 7:12pm,2/23/2020 7:21pm,1975
248,Tigress,,6630 Lankershim Blvd.,North Hollywood ,CA,"""(G) - Girls, but seldom exclusively""",Bars/Clubs,,,,7/23/2019 7:34pm,7/24/2019 12:51pm,1974
254,Tigress ,,6630 Lankershim Blvd. ,North Hollywood ,CA,"""(G) - Girls, but seldom exclusively"",(D) - Dancing",Bars/Clubs,,,,2/7/2020 11:28pm,2/25/2020 11:45am,1976
1284,Tiki,,1617 W. 6th St.,Los Angeles,CA,,Bars/Clubs,,,,2/23/2020 6:25pm,2/23/2020 6:52pm,1975
193,Tiki,,1343 Butte,Redding,CA,,Bars/Clubs,,,,2/17/2020 3:35am,2/25/2020 10:52am,1969
229,Tiki,,1343 Butte,Redding,CA,,Bars/Clubs,,,,,,1970
212,Tiki,,1343 Butte,Redding,CA,,Bars/Clubs,,,,2/9/2020 6:00pm,2/25/2020 10:53am,1971
292,Tiki,,1343 Butte,Redding,CA,,Bars/Clubs,,,,,,1972
189,Tiki,,1617 W. 6th St.,Los Angeles ,CA,,Bars/Clubs,,,,2/9/2020 9:39pm,2/25/2020 11:41am,1973
296,Tiki,,1343 Butte,Redding,CA,,Bars/Clubs,,,,2/11/2020 1:05am,2/25/2020 11:41am,1973
192,Tiki,,1617 W. 6th  St,Los Angeles ,CA,,Bars/Clubs,,,,7/23/2019 6:13pm,7/23/2019 11:34pm,1974
,Tiki ,,1343 Butte,Redding,CA,,Bars/Clubs,,,,,,1968
,Tiki ,,1343 Butte,Redding,CA,(M) - Mixed Crowds,Bars/Clubs,,,,,,1974
1122,Tiki Hut,,9042 Garden Grove Blvd,Garden Grove,CA,,Bars/Clubs,,,,2/10/2020 1:36pm,2/10/2020 1:51pm,1975
7,Tiki Hut,,9905 Garden Grove Bvd.,Garden Grove,CA,,Bars/Clubs,,,,2/13/2020 5:29pm,2/28/2020 10:17am,1965
8,Tiki Hut,,9042 Garden Grove,Garden Grove,CA,,Bars/Clubs,,,,2/13/2020 5:31pm,2/25/2020 10:51am,1966
11,Tiki Hut,,9042 Garden Grove,Garden Grove,CA,,Bars/Clubs,,,,7/20/2019 11:42pm,7/21/2019 7:47am,1968
20,Tiki Hut,,9042 Garden Grove,Garden Grove ,CA,,Bars/Clubs,,,,2/11/2020 12:29am,2/25/2020 10:52am,1969
17,Tiki Hut,,9042 Garden Grove,Garden Grove ,CA,,Bars/Clubs,,,,7/21/2019 11:19pm,7/21/2019 11:32pm,1970
22,Tiki Hut,,9042 Garden Grove Blvd.,Garden Grove ,CA,,Bars/Clubs,,,,2/9/2020 5:59pm,2/25/2020 10:53am,1971
16,Tiki Hut,,9042 Garden Grove Blvd,Garden Grove ,CA,,Bars/Clubs,,,,7/25/2019 7:58am,7/25/2019 7:58am,1972
34,Tiki Hut,,9042 Garden Grove Blvd.,Garden Grove ,CA,,Bars/Clubs,,,,2/9/2020 9:38pm,2/25/2020 11:41am,1973
30,Tiki Hut,,9042 Garden Grove Blvd.,Garden Grove ,CA,,Bars/Clubs,,,,7/22/2019 4:24pm,7/22/2019 11:08pm,1974
58,Tiki Hut,,9042 Garden Grove Blvd.,Garden Grove ,CA,"(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,,,,1/26/2020 6:49pm,2/25/2020 11:51am,1978
54,Tiki Hut,"(Some W, OC) (Cruisy)",9042 Garden Grove Blvd.,Garden Grove ,CA,"(*) - Very popular,(OC) - Older/More Mature Crowd,(W) - Western or coyboy types","Cruising Areas,Bars/Clubs",,,,1/23/2020 12:31pm,2/25/2020 11:55am,1979
1125,Tiki Hut,"(Cruisy) (Some W, OC)",9042 Garden Grove Blvd.,Garden Grove ,CA,"(W) - Western or coyboy types,(OC) - Older/More Mature Crowd,(*) - Very popular","Bars/Clubs,Cruising Areas",,,,1/25/2020 1:50am,2/25/2020 11:56am,1980
39,Tiki Hut ,,9042 Garden Grove Blvd.,Garden Grove ,CA,(OC) - Older/More Mature Crowd,Bars/Clubs,,,,2/7/2020 4:01pm,2/25/2020 11:45am,1976
48,Tiki Hut ,,9042 Garden Grove Blvd.,Garden Grove ,CA,"(OC) - Older/More Mature Crowd,(*) - Very popular",Bars/Clubs,,,,1/25/2020 2:00pm,2/25/2020 11:47am,1977
1517,Tin Can ,,723 Tower Ct.,Sacramento ,CA,"""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,,,2/3/2020 4:03am,2/25/2020 11:56am,1980
397,Tinker's Damn,,46 N. Saratoga,Santa Clara,CA,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,2/24/2020 12:23pm,2/26/2020 11:11am,1975
415,Tinker's Damn,,46 N. Saratoga,Santa Clara,CA,(*) - Very popular,Bars/Clubs,,,,,,1972
503,Tinker's Damn,,46 N. Saratoga,Santa Clara,CA,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,,,,2/17/2020 4:35pm,2/25/2020 11:41am,1973
