"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"Campus","Evansville St. Univ.","","Evansville","IN","Cruisy Area","Cruising Areas",1973,"",-87.531864,37.973317,"Verified Location",NA,NA,NA,"1973-IN-0101"
"Campus","Evansville State University","","Evansville","IN","Cruisy Area","Cruising Areas",1977,"",-87.531864,37.973317,"Verified Location",NA,NA,NA,"1977-IN-0102"
"Campus","Evansville State Univ,","","Evansville","IN","Cruisy Area","Cruising Areas",1974,"",-87.531864,37.973317,"Verified Location",NA,NA,NA,"1974-IN-0103"
"Campus","Evansville State U.","","Evansville","IN","Cruisy Area","Cruising Areas,Organizations",1976,"",-87.531864,37.973317,"Verified Location",NA,NA,NA,"1976-IN-0104"
"Campus","Evansville State Univ","","Evansville","IN","Cruisy Area","Cruising Areas",1975,"",-87.531864,37.973317,"Verified Location",NA,NA,NA,"1975-IN-0105"
"Cannon Ball","(best late)","20 N. Delaware","Indianapolis","IN","(M),(R)","Restaurant",1976,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1976-IN-0106"
"Cardinal","Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1976,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1976-IN-0107"
"Cardinal","Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1975,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1975-IN-0108"
"Cardinal","Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(RT)","Bars/Clubs",1971,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1971-IN-0109"
"Cardinal","Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(RT)","Bars/Clubs",1970,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1970-IN-0110"
"Cardinal","Bus Depot","936 Virginia Ave","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1979,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1979-IN-0111"
"Cardinal","","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1974,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1974-IN-0112"
"Cardinal","","936 Virginia Ave","Indianapolis","IN","(M),(RT)","Bars/Clubs",1972,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1972-IN-0113"
"Cardinal","Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1978,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1978-IN-0114"
"Cardinal","Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1973,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1973-IN-0115"
"Cardinal","Bus Depot","936 Virginia Avenue","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1977,NA,-86.1418859,39.7543726,"Google Verified Location",NA,NA,NA,"1977-IN-0116"
"Carriage Hosue","","247 Kilgore","Muncie","IN","","Bars/Clubs",1975,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1975-IN-0117"
"Carriage House","","247 Kilgore","Muncie","IN","","Bars/Clubs",1974,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1974-IN-0118"
"Carriage House","","247 Kilgore","Muncie","IN","(M),(R)","Restaurant",1979,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1979-IN-0119"
"Carriage House","","247 Kilgore","Muncie","IN","","Bars/Clubs",1977,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1977-IN-0120"
"Carriage House","","247 Kilgore","Muncie","IN","","Bars/Clubs",1976,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1976-IN-0121"
"Carriage House","","247 Kilgore","Muncie","IN","","Bars/Clubs",1972,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1972-IN-0122"
"Carriage House","","247 Kilgore","Muncie","IN","","Bars/Clubs",1973,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1973-IN-0123"
"Carriage House","","247 Kilgore","Muncie","IN","","Bars/Clubs",1978,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1978-IN-0124"
"Carriage House","","247 Kilgore","Muncie","IN","(M),(R)","Restaurant",1980,NA,-85.3982715,40.1903556,"Google Verified Location",NA,NA,NA,"1980-IN-0125"
"Civil War Tavern","","20 N. Delaware","Indianapolis","IN","(M)","Bars/Clubs",1977,NA,-86.1546977,39.7675873,"Google Verified Location",NA,NA,NA,"1977-IN-0126"
"Claypool Hotel Bar","","14 N Illinois","Indianapolis","IN","(M),(PE)","Hotel,Bars/Clubs",1966,NA,-86.1600466,39.7677235,"Google Verified Location",NA,NA,NA,"1966-IN-0127"
"Claypool Hotel Bar","","14 N Illinois","Indianapolis","IN","(M),(PE)","Hotel,Bars/Clubs",1968,NA,-86.1600466,39.7677235,"Google Verified Location",NA,NA,NA,"1968-IN-0128"
"Claypool Hotel Bar","","14 N Illinois","Indianapolis","IN","(M),(PE)","Hotel,Bars/Clubs",1965,NA,-86.1600466,39.7677235,"Google Verified Location",NA,NA,NA,"1965-IN-0129"
"Claypool Hotel Bar","","14 N Illinois","Indianapolis","IN","(M),(PE)","Hotel,Bars/Clubs",1969,NA,-86.1600466,39.7677235,"Google Verified Location",NA,NA,NA,"1969-IN-0130"
"Club","","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1969,NA,-86.1535342,39.7598684,"Google Verified Location",NA,NA,NA,"1969-IN-0131"
"Club","","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1970,NA,-86.1535342,39.7598684,"Google Verified Location",NA,NA,NA,"1970-IN-0132"
"Club","","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1971,NA,-86.1535342,39.7598684,"Google Verified Location",NA,NA,NA,"1971-IN-0133"
"Club","","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1968,NA,-86.1535342,39.7598684,"Google Verified Location",NA,NA,NA,"1968-IN-0134"
"Club Baths","","532 Fayette St.","Hammond","IN","","Baths",1971,NA,-87.516259,41.616293,"Google Verified Location",NA,NA,NA,"1971-IN-0135"
"Club Fayette Baths","(Scruffy)","532 Fayette St.","Hammond","IN","(AYOR)","Baths",1980,NA,-87.516259,41.616293,"Google Verified Location",NA,NA,NA,"1980-IN-0136"
"Club Fayette Baths","","532 Fayette St.","Hammond","IN","","Baths",1973,NA,-87.516259,41.616293,"Google Verified Location",NA,NA,NA,"1973-IN-0137"
"Club Fayette Baths","","532 Fayette St.","Hammond","IN","(*)","Baths",1976,NA,-87.516259,41.616293,"Google Verified Location",NA,NA,NA,"1976-IN-0138"
"Club Fayette Baths","","532 Fayette St.","Hammond","IN","","Baths",1979,NA,-87.516259,41.616293,"Google Verified Location",NA,NA,NA,"1979-IN-0139"
