Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
7233,NV069,Roughrider ,(Some G)(Plans (H) & Sauna)(Looks promising) ,7350 W. 4th St. ,Reno,NV,"(W),(G),(H)",Hotel,1978,NA,-119.8819399,39.5099438,Google Verified Location
7366,NV159,Royal Motel ,,615 Las Vegas Blvd. ,Las Vegas,NV,(H),Hotel,1975,NA,-115.1443327,36.1626244,Google Verified Location
7367,NV171,Royal Motel ,,615 Las Vegas Blvd. S.,Las Vegas,NV,"(H),(M)",Hotel,1976,NA,-115.1443327,36.1626244,Google Verified Location
7365,NV039,Royal Motel ,,615 Las Vegas Blvd. ,Las Vegas,NV,"(M),(H)",Hotel,1977,NA,-115.1443327,36.1626244,Google Verified Location
7364,NV021,Royal Motel ,,615 Las Vegas Blvd. ,Las Vegas,NV,(H),Hotel,1974,NA,-115.1443327,36.1626244,Google Verified Location
7392,NV040,Sixteen-Ten,,1610 E. Charleston Blvd. ,Las Vegas,NV,(*),Bars/Clubs,1977,NA,-115.1301576,36.1585431,Google Verified Location
7395,NV185,Sixteen-Ten,(Cruisy)(Game room),1610 E. Charleston Blvd.,Las Vegas,NV,"(*),Cruisy Area,(PT)","Cruising Areas,Bars/Clubs",1980,NA,-115.1301576,36.1585431,Google Verified Location
7393,NV059,Sixteen-Ten ,(Cruisy)(Game room),1610 E. Charleston Blvd. ,Las Vegas,NV,"Cruisy Area,(*),(PT)","Bars/Clubs,Cruising Areas",1978,NA,-115.1301576,36.1585431,Google Verified Location
7394,NV082,Sixteen-Ten ,(Cruisy)(Game room),1610 E. Charleston Blvd. ,Las Vegas,NV,"(*),Cruisy Area,(PT)","Bars/Clubs,Cruising Areas",1979,NA,-115.1301576,36.1585431,Google Verified Location
7346,NV083,Snick's ,(Dull),1402 S. 4th St. ,Las Vegas,NV,"(M),(PT)",Bars/Clubs,1979,NA,-115.1509326,36.1543875,Google Verified Location
7348,NV186,Snick's ,(Dull),1402 S. 4th St. ,Las Vegas,NV,"(M),(PT)",Bars/Clubs,1980,NA,-115.1509326,36.1543875,Google Verified Location
7235,NV128,Stagecoach Inn ,,7350 W. 4th St. ,Reno,NV,(H),Hotel,1971,NA,-119.8819399,39.5099438,Google Verified Location
7232,NV009,Stagecoach Inn ,,7350 W. 4th St. ,Reno,NV,(H),Hotel,1969,NA,-119.8819399,39.5099438,Google Verified Location
7234,NV120,Stagecoach Inn ,,7350 W. 4th St. ,Reno,NV,(H),Hotel,1970,NA,-119.8819399,39.5099438,Google Verified Location
7349,NV187,Star Motel ,,1418 S. 4th St. ,Las Vegas,NV,"(M),(H)",Hotel,1980,NA,-115.1509326,36.1543875,Google Verified Location
7347,NV084,Star Motel ,,1418 S. 4th St. ,Las Vegas,NV,"(M),(H)",Hotel,1979,NA,-115.1509326,36.1543875,Google Verified Location
7345,NV188,Studio 4,(Disco),4605 Paradise Rd. ,Las Vegas,NV,"(YC),(D),(*)",Bars/Clubs,1980,NA,-115.1518372,36.1059248,Google Verified Location
7231,NV129,Sunnyside Bar ,,8100 W. 4th St. ,Reno,NV,,Bars/Clubs,1971,NA,-119.89592,39.508772,Google Verified Location
7229,NV010,Sunnyside Bar ,,8100 W. 4th St. ,Reno,NV,,Bars/Clubs,1969,NA,-119.89592,39.508772,Google Verified Location
7230,NV121,Sunnyside Bar ,,8100 W. 4th St. ,Reno,NV,,Bars/Clubs,1970,NA,-119.89592,39.508772,Google Verified Location
7401,NV043,Talk of the Town,(peep shows),E. Charleston at Eastern,Las Vegas,NV,(*),Cruising Areas,1977,NA,-115.11878,36.158897,Verified Location
7403,NV063,Talk of the Town,(peep shows),Charleston at Eastern,Las Vegas,NV,,Cruising Areas,1978,NA,-115.11878,36.158897,Verified Location
7406,NV189,Talk of the Town Book Store ,('Peep shows- cruisy arcade)(Peek-O-Rama),2232 E. Charleston Blvd. ,Las Vegas,NV,(*),"Book Store,Cruising Areas",1980,NA,-115.1173872,36.158786,Google Verified Location
7405,NV085,Talk of the Town Book Store ,(peep show- cruisy arcade),2232 E. Charleston Blvd. ,Las Vegas,NV,Cruisy Area,"Book Store,Cruising Areas",1979,NA,-115.1173872,36.158786,Google Verified Location
7237,NV018,The Trapp ,,5201 W. 4th St. ,Reno,NV,"(M),(D)",Bars/Clubs,1973,NA,-119.8660167,39.5123549,Google Verified Location
7241,NV153,The Trapp ,,5201 W. 4th St. ,Reno,NV,"(M),(D)",Bars/Clubs,1974,NA,-119.8660167,39.5123549,Google Verified Location
7238,NV051,Trapp,"(Some G, W, SM)",5201 W. 4th St. ,Reno,NV,"(M),(G),(W),(SM),(*)",Bars/Clubs,1977,NA,-119.8660167,39.5123549,Google Verified Location
7239,NV070,Trapp ,"(Some W, SM, G)(Good days) ",5201 W. 4th St. ,Reno,NV,"(W),(SM),(G),(*)",Bars/Clubs,1978,NA,-119.8660167,39.5123549,Google Verified Location
7244,NV201,Trapp ,"(Some W, L)(Open days)",5201 W. 4th ,Reno,NV,"(M),(W),(L)",Bars/Clubs,1980,NA,-119.8660167,39.5123549,Google Verified Location
7242,NV165,Trapp ,,5201 W. 4th St. ,Reno,NV,"(M),(D)",Bars/Clubs,1975,NA,-119.8660167,39.5123549,Google Verified Location
7243,NV177,Trapp ,,5201 W. 4th St. ,Reno,NV,"(M),(D)",Bars/Clubs,1976,NA,-119.8660167,39.5123549,Google Verified Location
7240,NV092,Trapp ,"(Some W, G)(Open days)",5201 W. 4th ,Reno,NV,"(M),(W),(G)",Bars/Clubs,1979,NA,-119.8660167,39.5123549,Google Verified Location
7338,NV160,Vegas Club Baths ,,1413 S. Main St. ,Las Vegas,NV,(*),Baths,1975,NA,-115.1536116,36.1542674,Google Verified Location
7337,NV148,Vegas Club Baths ,,1413 S. Main St. ,Las Vegas,NV,,Baths,1974,NA,-115.1536116,36.1542674,Google Verified Location
7336,NV015,Vegas Club Baths ,,1413 S. Main St. ,Las Vegas,NV,,Baths,1973,NA,-115.1536116,36.1542674,Google Verified Location
7339,NV172,Vegas Club Baths ,,1413 S. Main St. ,Las Vegas,NV,(*),Baths,1976,NA,-115.1536116,36.1542674,Google Verified Location
7427,NV030,Village Pub,"Incline Village Shopping Center, Incline Village (No. Shore)",,Lake Tahoe,NV,(M),Bars/Clubs,1977,NA,-119.952685,39.249683,Location could not be verified. General city or location coordinates used.
7313,NV202,Virginia St. Adult Book Store ,,961 S. Virginia St. ,Reno,NV,,Book Store,1980,NA,-119.8080632,39.5152543,Google Verified Location
7256,NV114,Westside Motel,,3001 W. 4th,Reno,NV,(H),Hotel,1969,NA,-119.8489517,39.5198392,Google Verified Location
7260,NV130,Westside Motel,,3001 W. 4th St. ,Reno,NV,"(H),(*)",Hotel,1971,NA,-119.8489517,39.5198392,Google Verified Location
7252,NV103,Westside Motel,,3001 W. 4th,Reno,NV,(H),Hotel,1966,NA,-119.8489517,39.5198392,Google Verified Location
7245,NV003,Westside Motel,,3001 W. 4th,Reno,NV,(H),Hotel,1965,NA,-119.8489517,39.5198392,Google Verified Location
7254,NV108,Westside Motel,,3001 W. 4th,Reno,NV,(H),Hotel,1968,NA,-119.8489517,39.5198392,Google Verified Location
7258,NV122,Westside Motel,,3001 W. 4th,Reno,NV,(H),Hotel,1970,NA,-119.8489517,39.5198392,Google Verified Location
7262,NV136,Westside Motel,,3001 W. 4th St. ,Reno,NV,"(H),(*)",Hotel,1972,NA,-119.8489517,39.5198392,Google Verified Location
