ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
OR001,Aero Vapor Steam Baths,,1237 SW 3rd. ,Portland,OR,,Baths,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"1237 SW 3rd. , Portland, OR",-122.6774713,45.5146785,"1237 sw 3rd ave, portland, or 97204, usa",Geocoded
OR002,Annex Stereo Room ,,820 SW Oak St. ,Portland,OR,(*),Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"820 SW Oak St. , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR003,Benson Hotel Bar ,,309 S. Broadway ,Portland,OR,"(M),(PE)","Bars/Clubs,Hotels",1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"309 S. Broadway , Portland, OR",-122.6788083,45.5217905,"309 sw broadway, portland, or 97205, usa",Geocoded
OR004,Buddy's Post ,,926 SW 4th St. ,Portland,OR,"(M),(RT)",Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"926 SW 4th St. , Portland, OR",-122.6773168,45.5166908,"926 sw 4th ave, portland, or 97204, usa",Geocoded
OR005,Chocolate Moose ,,1716 SW 11th St. ,Portland,OR,(C),Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"1716 SW 11th St. , Portland, OR",-122.686517,45.5133346,"1716 sw 11th ave, portland, or 97201, usa",Geocoded
OR006,Happy Hare ,,1730 SW Taylor ,Portland,OR,,Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"1730 SW Taylor , Portland, OR",-122.6905513,45.5205619,"1730 sw taylor st, portland, or 97205, usa",Geocoded
OR007,Mama Bernice's ,,1228 SW 3rd. ,Portland,OR,,Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"1228 SW 3rd. , Portland, OR",-122.6770036,45.5144693,"1228 sw 3rd ave, portland, or 97204, usa",Geocoded
OR008,Model Inn ,,1536 SW 1st. ,Portland,OR,(RT),Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"1536 SW 1st. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa",Geocoded
OR009,Nineteenth Hole ,,1002 SW Broadway ,Portland,OR,,Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"1002 SW Broadway , Portland, OR",-122.6807186,45.5173258,"1002 sw broadway, portland, or 97205, usa",Geocoded
OR010,Tavern ,,122 SW Yamhill St. ,Portland,OR,(*),Bars/Clubs,1965,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"122 SW Yamhill St. , Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR011,Balboa Club ,,112 S. Empire ,Coos Bay,OR,(M),Bars/Clubs,1966,NA,NA,4/9/2020 4:08pm,7/27/2020 1:14pm,"112 S. Empire , Coos Bay, OR",-124.2776025,43.3929679,"112 s empire blvd, coos bay, or 97420, usa",Geocoded
OR012,Holiday House,Charleston Small Boat Harbor,,Coos Bay,OR,(M),Bars/Clubs,1966,checked,,4/9/2020 4:08pm,4/9/2020 4:23pm,", OR",-124.21789,43.366501,unclear_coded_by_hand,General Coordinates Used
OR013,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"240 S. Broadway , Coos Bay, OR",-124.2129196,43.3666833,"240 s broadway, coos bay, or 97420, usa",Geocoded
OR014,Aero Steam Baths ,,1237 SW 3rd. ,Portland,OR,,Baths,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1237 SW 3rd. , Portland, OR",-122.6774713,45.5146785,"1237 sw 3rd ave, portland, or 97204, usa",Geocoded
OR015,Benson Hotel Bar ,,309 S. Broadway ,Portland,OR,"(M),(PE)","Bars/Clubs,Hotels",1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"309 S. Broadway , Portland, OR",-122.6788083,45.5217905,"309 sw broadway, portland, or 97205, usa",Geocoded
OR016,Buddy's Post ,,926 SE 4th St. ,Portland,OR,"(M),(RT)",Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"926 SE 4th St. , Portland, OR",-122.4211122,45.4946536,"926 se 4th st, gresham, or 97080, usa",Geocoded
OR017,Derek's ,,820 SW Oak St. ,Portland,OR,(*),Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"820 SW Oak St. , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR018,Happy Hare ,,1730 SW Taylor ,Portland,OR,(*),Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1730 SW Taylor , Portland, OR",-122.6905513,45.5205619,"1730 sw taylor st, portland, or 97205, usa",Geocoded
OR019,Mama Bernice's ,,1228 SW 3rd. ,Portland,OR,,Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1228 SW 3rd. , Portland, OR",-122.6770036,45.5144693,"1228 sw 3rd ave, portland, or 97204, usa",Geocoded
OR020,Model Inn ,,1536 SW 1st St. ,Portland,OR,"(M),(RT)",Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1536 SW 1st St. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa",Geocoded
OR021,Red Carpet ,(after taverns close) Greyhound Bus Depot ,,Portland,OR,(*),Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,", Portland, OR",-122.6750261,45.5051064,"portland, or, usa",Geocoded
OR022,Tavern ,,1002 SW Broadway ,Portland,OR,(*),Bars/Clubs,1966,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1002 SW Broadway , Portland, OR",-122.6807186,45.5173258,"1002 sw broadway, portland, or 97205, usa",Geocoded
OR023,Balboa Club ,,112 S. Empire ,Coos Bay,OR,(M),Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"112 S. Empire , Coos Bay, OR",-124.2776025,43.3929679,"112 s empire blvd, coos bay, or 97420, usa",Geocoded
OR024,Holiday House ,Charleston Small Boat Harbor ,,Coos Bay,OR,(M),Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,", Coos Bay, OR",-124.2178903,43.3665007,"coos bay, or, usa",Geocoded
OR025,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"240 S. Broadway , Coos Bay, OR",-124.2129196,43.3666833,"240 s broadway, coos bay, or 97420, usa",Geocoded
OR026,Hunter Room in Trailways Bus Depot,,959 Pearl St. ,Eugene,OR,,Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"959 Pearl St. , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa",Geocoded
OR027,Aero Vapor Steam Baths ,,1237 SW 3rd ,Portland,OR,,Baths,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1237 SW 3rd , Portland, OR",-122.6774713,45.5146785,"1237 sw 3rd ave, portland, or 97204, usa",Geocoded
OR028,Beefeater,,1002 SW Broadway ,Portland,OR,"(M),(PE)",Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1002 SW Broadway , Portland, OR",-122.6807186,45.5173258,"1002 sw broadway, portland, or 97205, usa",Geocoded
OR029,Benson's Hotel Bar ,,309 S. Broadway,Portland,OR,"(M),(PE)","Bars/Clubs,Hotels",1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"309 S. Broadway, Portland, OR",-122.6788083,45.5217905,"309 sw broadway, portland, or 97205, usa",Geocoded
OR030,Buddy's Post ,,926 SW 4th St. ,Portland,OR,"(M),(RT)",Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"926 SW 4th St. , Portland, OR",-122.6773168,45.5166908,"926 sw 4th ave, portland, or 97204, usa",Geocoded
OR031,Dahl & Penne ,(best after 1am),2nd and Alder ,Portland,OR,"(M),(*)",Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"2nd and Alder , Portland, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR032,Derek's ,,820 SW Oak ,Portland,OR,(*),Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"820 SW Oak , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR033,Hare ,,1730 SW Taylor ,Portland,OR,,Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1730 SW Taylor , Portland, OR",-122.6905513,45.5205619,"1730 sw taylor st, portland, or 97205, usa",Geocoded
OR034,Model Inn ,,1536 SW 1st St. ,Portland,OR,(G),Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"1536 SW 1st St. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa",Geocoded
OR035,Other Inn,,242 SW Adler ,Portland,OR,"(M),(*)",Bars/Clubs,1968,NA,NA,4/9/2020 4:09pm,7/27/2020 1:14pm,"242 SW Adler , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR036,Tavern ,,122 SW Yamhill,Portland,OR,(*),Bars/Clubs,1968,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"122 SW Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR037,Workout Baths ,,531 SW 12th St. ,Portland,OR,,Baths,1968,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"531 SW 12th St. , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa",Geocoded
OR038,Cellar Bar ,Marion Hotel ,200 Commerical St. SE,Salem,OR,(M),"Bars/Clubs,Hotels",1968,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"200 Commerical St. SE, Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa",Geocoded
OR039,Balboa Club ,,112 S Empire ,Coos Bay,OR,(M),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"112 S Empire , Coos Bay, OR",-124.2776025,43.3929679,"112 s empire blvd, coos bay, or 97420, usa",Geocoded
OR040,Holiday House,Charleston Small Boat Harbor,,Coos Bay,OR,(M),Bars/Clubs,1969,checked,,4/9/2020 4:42pm,4/9/2020 4:47pm,", OR",-124.21789,43.366501,unclear_coded_by_hand,General Coordinates Used
OR041,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"240 S. Broadway , Coos Bay, OR",-124.2129196,43.3666833,"240 s broadway, coos bay, or 97420, usa",Geocoded
OR042,Hunter Room ,(best late) Trailways Bus Depot ,959 Pearl ,Eugene,OR,,Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa",Geocoded
OR043,Aero Vapor Steam Baths ,,1237 SW 3rd ,Portland,OR,,Baths,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"1237 SW 3rd , Portland, OR",-122.6774713,45.5146785,"1237 sw 3rd ave, portland, or 97204, usa",Geocoded
OR044,Beefeater ,,1002 SW Broadway ,Portland,OR,"(M),(PE)",Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"1002 SW Broadway , Portland, OR",-122.6807186,45.5173258,"1002 sw broadway, portland, or 97205, usa",Geocoded
OR045,Benson Hotel Bar ,,309 S. Broadway ,Portland,OR,"(M),(PE)","Bars/Clubs,Hotels",1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"309 S. Broadway , Portland, OR",-122.6788083,45.5217905,"309 sw broadway, portland, or 97205, usa",Geocoded
OR046,Buddy's Post ,,926 SW 4th St. ,Portland,OR,"(M),(RT)",Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"926 SW 4th St. , Portland, OR",-122.6773168,45.5166908,"926 sw 4th ave, portland, or 97204, usa",Geocoded
OR047,Club Northwest,(best after 1am),NW 4th at Everett,Portland,OR,(*),Bars/Clubs,1969,checked,,4/9/2020 4:42pm,4/9/2020 4:51pm,"NW 4th at Everett, OR",-122.674474,45.525239,unclear_coded_by_hand,Found
OR048,Dahl & Penne ,(Best after 1am),2nd & Adler ,Portland,OR,(M),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"2nd & Adler , Portland, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR049,Derek's ,,820 SW Oak ,Portland,OR,"(*),(YC)",Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"820 SW Oak , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR050,Fiddler's Three,,728 SW 9th ,Portland,OR,(*),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"728 SW 9th , Portland, OR",-122.6810407,45.5193448,"728 sw 9th ave, portland, or 97205, usa",Geocoded
OR051,Model Inn,,1536 SW 1st St. ,Portland,OR,(G),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"1536 SW 1st St. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa",Geocoded
OR052,Other Inn,,242 SW Alder ,Portland,OR,(M),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"242 SW Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR053,Tavern ,,122 SW Yamhill,Portland,OR,(*),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"122 SW Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR054,Workout Baths ,,531 SW 12th St. ,Portland,OR,(*),Baths,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"531 SW 12th St. , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa",Geocoded
OR055,Cellar ,(Below Andy's),220 High NE,Salem,OR,(M),Bars/Clubs,1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"220 High NE, Salem, OR",-123.0365537,44.9409199,"220 high st ne, salem, or 97301, usa",Geocoded
OR056,Marion Hotel Bar ,,200 Commerical SE,Salem,OR,(M),"Bars/Clubs,Hotels",1969,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"200 Commerical SE, Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa",Geocoded
OR057,Balboa Club ,,112 S. Empire ,Coos Bay,OR,(M),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"112 S. Empire , Coos Bay, OR",-124.2776025,43.3929679,"112 s empire blvd, coos bay, or 97420, usa",Geocoded
OR058,Holiday House,Charleston Small Boat Harbor,,Coos Bay,OR,(M),Bars/Clubs,1970,checked,,4/9/2020 4:42pm,4/9/2020 4:59pm,", OR",-124.21789,43.366501,unclear_coded_by_hand,General Coordinates Used
OR059,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"240 S. Broadway , Coos Bay, OR",-124.2129196,43.3666833,"240 s broadway, coos bay, or 97420, usa",Geocoded
OR060,Hunter Room ,(best late) Trailways Bus Depot ,959 Pearl ,Eugene,OR,,Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa",Geocoded
OR061,Riviera Room ,,39 W. 10th ,Eugene,OR,(M),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"39 W. 10th , Eugene, OR",-123.0933462,44.0488139,"39 w 10th ave, eugene, or 97401, usa",Geocoded
OR062,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa",Geocoded
OR063,Aero Vapor Steam Baths ,,1237 S.W. 3rd ,Portland,OR,,Baths,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"1237 S.W. 3rd , Portland, OR",-122.6774713,45.5146785,"1237 sw 3rd ave, portland, or 97204, usa",Geocoded
OR064,Benson Hotel Bar ,(cocktail hour),309 S. Broadway,Portland,OR,"(M),(PE)","Bars/Clubs,Hotels",1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"309 S. Broadway, Portland, OR",-122.6788083,45.5217905,"309 sw broadway, portland, or 97205, usa",Geocoded
OR065,Club Northwest,,Everett at N.W. 4th,Portland,OR,"(D),(G),(*)",Bars/Clubs,1970,checked,,4/9/2020 4:42pm,4/9/2020 5:02pm,"Everett at N.W. 4th, OR",-122.674474,45.525239,unclear_coded_by_hand,Found
OR066,Dahl & Penne,(best after 1am),Alder at 2nd,Portland,OR,(M),Bars/Clubs,1970,checked,,4/9/2020 4:42pm,4/9/2020 5:03pm,"Alder at 2nd, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR067,Derek's ,,820 S.W. Oak ,Portland,OR,"(YC),(*)",Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"820 S.W. Oak , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR068,Dinty Moore's ,,924 S.W. 3rd ,Portland,OR,"(M),(RT)",Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"924 S.W. 3rd , Portland, OR",-122.6760635,45.5163658,"924 sw 3rd ave, portland, or 97204, usa",Geocoded
OR069,Fiddler's Three,,728 S.W. 9th ,Portland,OR,(*),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"728 S.W. 9th , Portland, OR",-122.6810407,45.5193448,"728 sw 9th ave, portland, or 97205, usa",Geocoded
OR070,Other Inn ,,242 S.W. Alder,Portland,OR,,Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"242 S.W. Alder, Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR071,Purple Cat ,,624 S.W. Burnside ,Portland,OR,,Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"624 S.W. Burnside , Portland, OR",-122.6590699,45.5227451,"624 e burnside st, portland, or 97214, usa",Geocoded
OR072,Red Carpet,Greyhound Bus Depot,Taylor at S.W. 6th,Portland,OR,(M),Bars/Clubs,1970,checked,,4/9/2020 4:42pm,4/9/2020 5:06pm,"Taylor at S.W. 6th, OR",-122.679372,45.517759,unclear_coded_by_hand,Found
OR073,Tavern ,,122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"122 S.W. Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR074,Timber Topper Lounge,(best after 1am) Washington Hotel,Washington at S.W. 12th,Portland,OR,(*),Bars/Clubs,1970,checked,,4/9/2020 4:42pm,4/9/2020 5:08pm,"Washington at S.W. 12th, OR",-122.683228,45.521914,unclear_coded_by_hand,Found
OR075,Workout Baths ,,531 S.W. 12th ,Portland,OR,(*),Baths,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"531 S.W. 12th , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa",Geocoded
OR076,Cellar ,(below Andy's) ,2210 High St. ,Salem,OR,(M),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"2210 High St. , Salem, OR",-123.0415286,44.9197719,"2210 high st se, salem, or 97302, usa",Geocoded
OR077,Marion Hotel Bar ,,200 Commerical S.E.,Salem,OR,(M),Bars/Clubs,1970,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"200 Commerical S.E., Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa",Geocoded
OR078,Balboa Club ,,112 S. Empire ,Coos Bay,OR,(M),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"112 S. Empire , Coos Bay, OR",-124.2776025,43.3929679,"112 s empire blvd, coos bay, or 97420, usa",Geocoded
OR079,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"240 S. Broadway , Coos Bay, OR",-124.2129196,43.3666833,"240 s broadway, coos bay, or 97420, usa",Geocoded
OR080,Hunter Room ,Trailways Bus Depot ,959 Pearl ,Eugene,OR,(*),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa",Geocoded
OR081,Riviera Room ,,39 W 10th ,Eugene,OR,(M),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"39 W 10th , Eugene, OR",-123.0933462,44.0488139,"39 w 10th ave, eugene, or 97401, usa",Geocoded
OR082,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa",Geocoded
OR083,Aero Vapor Steam Baths,,1239 S.W. 3rd ,Portland,OR,,Baths,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"1239 S.W. 3rd , Portland, OR",-122.6774785,45.5146654,"1239 sw 3rd ave, portland, or 97204, usa",Geocoded
OR084,Benson Hotel Bar ,(cocktail hr.),309 S. Broadway,Portland,OR,"(M),(PE)","Bars/Clubs,Hotels",1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"309 S. Broadway, Portland, OR",-122.6788083,45.5217905,"309 sw broadway, portland, or 97205, usa",Geocoded
OR085,Bohemian ,,910 S.W. Washington,Portland,OR,"(R),(D),(*)",Restaurant,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"910 S.W. Washington, Portland, OR",-122.6805505,45.5210868,"910 sw washington st, portland, or 97205, usa",Geocoded
OR086,Club Northwest,,Everette at N.W. 4th,Portland,OR,,Bars/Clubs,1971,checked,,4/9/2020 4:42pm,4/9/2020 5:18pm,"Everette at N.W. 4th, OR",-122.674474,45.525239,unclear_coded_by_hand,Found
OR087,Dahl & Penne,(best time is after 1 a.m.),Alder at 2nd,Portland,OR,(M),Bars/Clubs,1971,checked,,4/9/2020 4:42pm,4/9/2020 5:18pm,"Alder at 2nd, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR088,Derek's ,,820 S.W. Oak ,Portland,OR,"(YC),(HIP),(*)",Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"820 S.W. Oak , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR089,Dinty Moore's ,,924 S.W. 3rd ,Portland,OR,"(M),(RT)",Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"924 S.W. 3rd , Portland, OR",-122.6760635,45.5163658,"924 sw 3rd ave, portland, or 97204, usa",Geocoded
OR090,Other Inn ,,242 S.W. Alder ,Portland,OR,,Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR091,Pied Piper ,,1217 Stark ,Portland,OR,"(D),(RT),(*)",Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"1217 Stark , Portland, OR",-122.6532693,45.519498,"1217 se stark st, portland, or 97214, usa",Geocoded
OR092,Purple Cat ,,624 S.W. Burnside ,Portland,OR,,Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"624 S.W. Burnside , Portland, OR",-122.6590699,45.5227451,"624 e burnside st, portland, or 97214, usa",Geocoded
OR093,Red Carpet,Greyhound Bus Depot,Taylor at S.W. 6th,Portland,OR,(M),Bars/Clubs,1971,checked,,4/9/2020 4:42pm,4/9/2020 5:22pm,"Taylor at S.W. 6th, OR",-122.679372,45.517759,unclear_coded_by_hand,Found
OR094,Roman's Tavern ,,728 S.W. 9th ,Portland,OR,"(YC),(*)",Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"728 S.W. 9th , Portland, OR",-122.6810407,45.5193448,"728 sw 9th ave, portland, or 97205, usa",Geocoded
OR095,The Tavern ,,122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"122 S.W. Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR096,Workout Baths ,,531 S.W. 12th ,Portland,OR,(*),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"531 S.W. 12th , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa",Geocoded
OR097,Cellar ,(below Andy's),2210 High St. ,Portland,OR,(M),Bars/Clubs,1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"2210 High St. , Portland, OR",-122.6971413,45.5204306,"2210 sw main st, portland, or 97205, usa",Geocoded
OR098,Marion Hotel Bar ,,200 Commerical S.E.,Portland,OR,(M),"Bars/Clubs,Hotels",1971,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"200 Commerical S.E., Portland, OR",-122.7755802,45.4329977,"sw commercial st, portland, or 97223, usa",Geocoded
OR099,Balboa Club ,,112 S. Empire ,Coos Bay,OR,(M),Bars/Clubs,1972,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"112 S. Empire , Coos Bay, OR",-124.2776025,43.3929679,"112 s empire blvd, coos bay, or 97420, usa",Geocoded
OR100,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1972,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"240 S. Broadway , Coos Bay, OR",-124.2129196,43.3666833,"240 s broadway, coos bay, or 97420, usa",Geocoded
OR101,Hunter Room ,Trailways Bus Depot ,959 Pearl ,Eugene,OR,(*),Bars/Clubs,1972,NA,NA,4/9/2020 4:42pm,7/27/2020 1:14pm,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa",Geocoded
