ID,title,description,streetaddress,city,amenityfeatures,type,state,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
WI204,Jodee's,(Some G) ,2139 Racine,Racine,"(D),(*),(G)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"2139 Racine, Racine, ",-87.793413,42.703094,"2139 n racine ave, chicago, il 60614, usa",Found
WI205,Shack II,(Larry & Dave's) (Some G),2201 Mead,Racine,"(G),(D)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"2201 Mead, Racine, ",-87.7828523,42.7261309,"racine, wi, usa",Geocoded
WI206,The Ribs,(Some G) Inquire locally,,Shawano Lake,"(M),(R),(G)",Restaurant,WI,1978,checked,In the caption below the city it is a summer resort N.W of Green Bay,3/25/2020 3:48pm,3/25/2020 6:17pm,", ",-88.522689,44.808269,unclear_coded_by_hand,General Coordinates Used
WI207,Darlyne's,,1812 Broadway,Superior,"(M),(RT)",Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"1812 Broadway, Superior, ",-92.1040796,46.7207737,"superior, wi, usa",Geocoded
WI208,Douglas Tavern,,318 Tower Ave,Superior,(*),Bars/Clubs,WI,1978,NA,,3/25/2020 3:48pm,3/25/2020 6:17pm,"318 Tower Ave, Superior, ",-92.1035382,46.7344866,"318 tower ave, superior, wi 54880, usa",Geocoded
WI209,Lark,,2nd & Scott,Wausau,,Bars/Clubs,WI,1978,checked,,3/25/2020 3:48pm,3/25/2020 6:17pm,"2nd & Scott, ",-89.629013,44.960695,unclear_coded_by_hand,Found
WI210,Conway Hotel Bar,,128 N. Oneida,Appleton,"(M),(OC)","Bars/Clubs,Hotels",WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"128 N. Oneida, Appleton, ",-88.4056847,44.2632354,"128 n oneida st, appleton, wi 54911, usa",Geocoded
WI211,Doris' Super Bar,(Some G),323 W. College Avenue,Appleton,"(D),(G),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"323 W. College Avenue, Appleton, ",-88.4092011,44.261541,"323 w college ave, appleton, wi 54911, usa",Geocoded
WI212,Gail's Bar,(Some G),1101 W. Main,Green Bay,(G),Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"1101 W. Main, Green Bay, ",-88.1000732,44.4557808,"1101 w main ave, de pere, wi 54115, usa",Geocoded
WI213,Roxy Lounge,(Some G),209 Pine St.,Green Bay,"(YC),(G),(D),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"209 Pine St., Green Bay, ",-88.0147992,44.5162465,"209 pine st, green bay, wi 54301, usa",Geocoded
WI214,'Rest Stop',on I- 41-So. of De Pere,,Green Bay,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:48pm,3/25/2020 7:03pm,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI215,Red Dragon,Fairview Mall & Mart,,Janesville,"(YC),(M)",Bars/Clubs,WI,1977,checked,,3/25/2020 3:48pm,3/25/2020 7:03pm,", ",-88.995981,42.691757,unclear_coded_by_hand,Found
WI216,Kenosha Steam Baths,,3504 60th St.,Kenosha,,Baths,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"3504 60th St., Kenosha, ",-87.8514073,42.581227,"3504 60th st, kenosha, wi 53144, usa",Geocoded
WI217,Shack,,10936 Sheridan Rd.,Kenosha,"(YC),(D),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"10936 Sheridan Rd., Kenosha, ",-87.8236003,42.5149455,"10936 sheridan rd, pleasant prairie, wi 53158, usa",Geocoded
WI218,Red Lion,(Some G),120 3rd Sr.,La Crosse,"(M),(G)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"120 3rd Sr., La Crosse, ",-91.2531372,43.8122994,"120 3rd st s, la crosse, wi 54601, usa",Geocoded
WI219,Stoddard Hotel Bar,(Cruisy lobby & T-room),State Street at 4th,La Crosse,(M),"Hotels,Bars/Clubs,Cruising Areas",WI,1977,checked,,3/25/2020 3:48pm,3/25/2020 7:03pm,"State Street at 4th, ",-91.250586,43.813304,unclear_coded_by_hand,Found
WI220,Back Door,"(Some G) (Snacks) (Tough to locate, but worth it-use rear door)",46 N. Park at Regent,Madison,"(*),(YC),(D),(G)",Bars/Clubs,WI,1977,checked,,3/25/2020 3:48pm,3/25/2020 7:03pm,"46 N. Park at Regent, ",-89.401059,43.067668,unclear_coded_by_hand,Found
WI221,Cardinal Bar,(Some G),418 E. Wilson at Franklin,Madison,"(M),(D),(G),(YC),(*)",Bars/Clubs,WI,1977,checked,,3/25/2020 3:48pm,3/25/2020 7:03pm,"418 E. Wilson at Franklin, ",-89.377195,43.075807,unclear_coded_by_hand,Found
WI222,Hot L Cafe,,636 W. Washington,Madison,"(R),(C),(*),(AH)",Restaurant,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI223,Pirate Ship, (Late only),116 N. Fairchild,Madison,"(M),(OC),(RT)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"116 N. Fairchild, Madison, ",-89.3874661,43.0742053,"116 n fairchild st, madison, wi 53703, usa",Geocoded
WI224,Pure Pleasure Book Store,,116 King St.,Madison,(*),Book Store,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"116 King St., Madison, ",-89.3808789,43.0748356,"116 king st, madison, wi 53703, usa",Geocoded
WI225,Fairchild St.,opposite Library just off the Square,,Madison,Cruisy Area,Cruising Areas,WI,1977,checked,approximate,3/25/2020 3:48pm,3/25/2020 7:03pm,", ",-89.386917,43.073708,unclear_coded_by_hand,Found
WI226,University of of Wisconsin,Humanities Bldg & Student Union (HOT),,Madison,"Cruisy Area,(HOT)",Cruising Areas,WI,1977,checked,,3/25/2020 3:48pm,4/4/2020 2:38pm,", ",-89.412487,43.076592,unclear_coded_by_hand,Found
WI227,Advent,(Some G) (also C-AH-looks promising),500 S. 5th Virginia,Milwaukee,"(D),(G),(B),(PT),(C),(AH)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"500 S. 5th Virginia, Milwaukee, ",-87.9167021,43.026061,"500 s 5th st, milwaukee, wi 53204, usa",Geocoded
WI228,Antlers Hotel,"( Such ""action"" left is on the top floor)",616 N. 2nd St.,Milwaukee,"(M),(RT),(H)",Hotels,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"616 N. 2nd St., Milwaukee, ",-87.9130623,43.0381823,"616 n 2nd st, milwaukee, wi 53203, usa",Geocoded
WI229,Ball Game,,196 S. 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"196 S. 2nd St., Milwaukee, ",-87.9122563,43.0295497,"196 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI230,Beer Garden,(Many G),3743 W. Vliet,Milwaukee,"(D),(G),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"3743 W. Vliet, Milwaukee, ",-87.960924,43.048481,"3743 w vliet st, milwaukee, wi 53208, usa",Geocoded
WI231,C'est La Vie,,231 S. 2nd St.,Milwaukee,"(OC),(RT),(D)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"231 S. 2nd St., Milwaukee, ",-87.9130049,43.0286235,"231-233 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI232,Club Milwaukee Baths, (rear entrance),704 A. W. Wisconsin Ave.,Milwaukee,"(*),(P)",Baths,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"704 A. W. Wisconsin Ave., Milwaukee, ",-87.9207032,43.0390592,"704 w wisconsin ave, milwaukee, wi 53233, usa",Geocoded
WI233,Finale,(2 floors),808 E. Center St.,Milwaukee,"(D),(PT),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"808 E. Center St., Milwaukee, ",-87.9011827,43.0676339,"808 e center st, milwaukee, wi 53212, usa",Geocoded
WI234, Finlandia Health Spa,(closes early except WE),707 E. Knapp,Milwaukee,,Baths,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"707 E. Knapp, Milwaukee, ",-87.9032533,43.0467591,"707 e knapp st, milwaukee, wi 53202, usa",Geocoded
WI235,Inferno,"(Milwaukee's ""super bar"" with several rooms) (Disco) (some B)",158 N. Broadway,Milwaukee,"(HIP),(*),(YC),(D),(B)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"158 N. Broadway, Milwaukee, ",-87.9066247,43.0317884,"158 n broadway, milwaukee, wi 53202, usa",Geocoded
WI236,Leaded Shade,,157 S. 1st St.,Milwaukee,"(G),(D),(R),(PT),(*)","Restaurant,Bars/Clubs",WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"157 S. 1st St., Milwaukee, ",-87.9113572,43.0297315,"157 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI237,Lib Book Store,,601 N. 5th St,Milwaukee,,Book Store,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"601 N. 5th St, Milwaukee, ",-87.9175073,43.037422,"601 n 5th st, milwaukee, wi 53203, usa",Geocoded
WI238,Martin's,,1800 North Arlington Place,Milwaukee,,Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"1800 North Arlington Place, Milwaukee, ",-87.8947242,43.0545322,"1800 n arlington pl, milwaukee, wi 53202, usa",Geocoded
WI239,Mint,,422 W. State St.,Milwaukee,"(OC),(RT),(B),(D),(SM)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"422 W. State St., Milwaukee, ",-87.9164092,43.0429265,"422 w state st, milwaukee, wi 53203, usa",Geocoded
WI240,Mister Z's,(Some G),219 S. 2nd Street,Milwaukee,"(D),(G)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"219 S. 2nd Street, Milwaukee, ",-87.9127551,43.0289135,"219 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI241,Swittel's,,1187 N. 68th St.,Milwaukee,"(M),(OC),(WE)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"1187 N. 68th St., Milwaukee, ",-87.9976176,43.0458519,"1187 n 68th st, milwaukee, wi 53213, usa",Geocoded
WI242,Ten Hundred East,,1000 E. North St.,Milwaukee,(D),Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"1000 E. North St., Milwaukee, ",-87.8990555,43.060336,"1000 e north ave, milwaukee, wi 53212, usa",Geocoded
WI243,This is it,,418 E. Wells St.,Milwaukee,"(*),(D)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:48pm,3/25/2020 7:03pm,"418 E. Wells St., Milwaukee, ",-87.9060209,43.0414743,"418 e wells st, milwaukee, wi 53202, usa",Geocoded
WI244,Wreck Room,,266 E. Erie St.,Milwaukee,"(*),(SM),(W),(D),(PT),(YC)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"266 E. Erie St., Milwaukee, ",-87.9075636,43.0312555,"266 e erie st, milwaukee, wi 53202, usa",Geocoded
WI245,Your Place,,813 S. 1st St.,Milwaukee,"(D),(PT),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"813 S. 1st St., Milwaukee, ",-87.9115871,43.0228695,"813 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI246,Astor Street,between Juneau & Kilbourne,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.89961,43.044456,unclear_coded_by_hand,Found
WI247,Bradford Beach & Drive in,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.873657,43.061289,unclear_coded_by_hand,Found
WI248,Cudahy 'B.A' Beach,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI249,Esterbrook Park,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.905667,43.098492,unclear_coded_by_hand,Found
WI250,Juneau park,(HOT),,Milwaukee,"Cruisy Area,(HOT)",Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,4/4/2020 2:38pm,", ",-87.897312,43.044551,unclear_coded_by_hand,Found
WI251,Milwaukee Art Center,,,Milwaukee,Cruisy Area,"Cruising Areas,Organizations",WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 8:45pm,", ",-87.897058,43.040073,unclear_coded_by_hand,Found
WI252,Mitchell Hall,University of Wisconsin at Milwaukee,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 8:41pm,", ",-87.878952,43.075684,unclear_coded_by_hand,Found
WI253,North Farwell Avenue & Prospect,'Hitch-hikers',,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.881691,43.069455,unclear_coded_by_hand,Found
WI254,Parkway Theatre,,,Milwaukee,Cruisy Area,"Cruising Areas,Theatre",WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.957135,43.054204,unclear_coded_by_hand,Found
WI255,Warnimont Park 'B.A.' Beach,opposite Trinity Hospital,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.846834,42.941755,unclear_coded_by_hand,Found
WI256,Wisconsin Ave.,between 10th & 17th,,Milwaukee,Cruisy Area,Cruising Areas,WI,1977,checked,Approximate. Pin for the middle of wisonsin between these two streets.,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-87.929408,43.038909,unclear_coded_by_hand,Found
WI257,Y.M.C.A,,,Milwaukee,Cruisy Area,"Cruising Areas,Organizations",WI,1977,checked,No clue as to which location is referenced here. General coordinates for Milwaukee used.,3/25/2020 3:49pm,3/25/2020 8:47pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI258,Pure Pleasure Book Store,,13 Washington Ave,Oshkosh,(*),Book Store,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"13 Washington Ave, Oshkosh, ",-88.5373579,44.0175618,"13 washington ave, oshkosh, wi 54901, usa",Geocoded
WI259,Menomonee Park,,,Oshkosh,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-88.516315,44.02254,unclear_coded_by_hand,Found
WI260,Dock by Pier IV Restaurant,,,Prairie Du Chien,Cruisy Area,Cruising Areas,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-91.14124,43.051651,unclear_coded_by_hand,General Coordinates Used
WI261,Gus',(Some G),2201 Mead,Racine,"(D),(G),(*)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"2201 Mead, Racine, ",-87.7828523,42.7261309,"racine, wi, usa",Geocoded
WI262,Jodee's,(Some G) ,2139 Racine,Racine,"(D),(*),(G)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"2139 Racine, Racine, ",-87.793413,42.703094,"2139 n racine ave, chicago, il 60614, usa",Found
WI263,The Ribs,(Some G) Inquire locally,,Shawano Lake,"(M),(R),(G)",Restaurant,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:03pm,", ",-88.522689,44.808269,unclear_coded_by_hand,General Coordinates Used
WI264,Darlyne's,,1812 Broadway,Superior,"(M),(RT)",Bars/Clubs,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"1812 Broadway, Superior, ",-92.1040796,46.7207737,"superior, wi, usa",Geocoded
WI265,Douglas Tavern,,318 Tower Ave,Superior,(*),Bars/Clubs,WI,1977,NA,,3/25/2020 3:49pm,3/25/2020 7:03pm,"318 Tower Ave, Superior, ",-92.1035382,46.7344866,"318 tower ave, superior, wi 54880, usa",Geocoded
WI266,Lark,,2nd & Scott,Wausau,,Bars/Clubs,WI,1977,checked,,3/25/2020 3:49pm,3/25/2020 7:02pm,"2nd & Scott, ",-89.629013,44.960695,unclear_coded_by_hand,Found
WI267,Conway Hotel Bar,,128 N. Oneida,Appleton,(M),"Bars/Clubs,Hotels",WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:05pm,"128 N. Oneida, Appleton, ",-88.4056847,44.2632354,"128 n oneida st, appleton, wi 54911, usa",Geocoded
WI268,Aphrodesia Lounge,Retlaw Hotel,Main & Division,Fond Du Lac,(M),"Bars/Clubs,Hotels",WI,1976,checked,,3/25/2020 3:49pm,3/26/2020 2:32am,"Main & Division, ",-88.446982,43.778887,unclear_coded_by_hand,Found
WI269,Gail's Bar,,1101 W. Main,Green Bay,(*),Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"1101 W. Main, Green Bay, ",-88.1000732,44.4557808,"1101 w main ave, de pere, wi 54115, usa",Geocoded
WI270,Kenosha Steam Baths,,3504 60th St.,Kenosha,,Baths,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"3504 60th St., Kenosha, ",-87.8514073,42.581227,"3504 60th st, kenosha, wi 53144, usa",Geocoded
WI271,Shack,,10936 Sheridan Rd.,Kenosha,"(YC),(D),(*)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"10936 Sheridan Rd., Kenosha, ",-87.8236003,42.5149455,"10936 sheridan rd, pleasant prairie, wi 53158, usa",Geocoded
WI272,Red Lion,(Some G) betw Main and Pearl,120 3rd Sr.,La Crosse,"(M),(G)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"120 3rd Sr., La Crosse, ",-91.2531372,43.8122994,"120 3rd st s, la crosse, wi 54601, usa",Geocoded
WI273,Stoddard Hotel Bar,(Cruisy lobby & john),State Street at 4th,La Crosse,(M),"Hotels,Bars/Clubs,Cruising Areas",WI,1976,checked,,3/25/2020 3:49pm,3/25/2020 7:55pm,"State Street at 4th, ",-91.250586,43.813304,unclear_coded_by_hand,Found
WI274,Back Door,(Some G) (no sign-just four blinking lights-use rear entrance to one of the friendliest bars anywhere),46 N. Park at Regent,Madison,"(*),(YC),(D),(G)",Bars/Clubs,WI,1976,checked,,3/25/2020 3:49pm,3/25/2020 7:55pm,"46 N. Park at Regent, ",-89.401059,43.067668,unclear_coded_by_hand,Found
WI275,Cardinal Bar,(Some G),418 E. Wilson at Franklin,Madison,"(YC),(D),(G),(*)",Bars/Clubs,WI,1976,checked,,3/25/2020 3:49pm,3/25/2020 7:55pm,"418 E. Wilson at Franklin, ",-89.377195,43.075807,unclear_coded_by_hand,Found
WI276,Pirate Ship, (Late only),116 N. Fairchild,Madison,"(M),(OC),(RT)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"116 N. Fairchild, Madison, ",-89.3874661,43.0742053,"116 n fairchild st, madison, wi 53703, usa",Geocoded
WI277,State St.,Capitol Sq. to Park St.,,Madison,Cruisy Area,Cruising Areas,WI,1976,checked,Approximate location for the middle of this several block radius.,3/25/2020 3:49pm,3/25/2020 7:55pm,", ",-89.391748,43.074817,unclear_coded_by_hand,Found
WI278,U. of Wisc.,Humanities Bldg & Student Union (HOT),,Madison,"Cruisy Area,(HOT)",Cruising Areas,WI,1976,checked,,3/25/2020 3:49pm,4/4/2020 2:39pm,", ",-89.412487,43.076592,unclear_coded_by_hand,Found
WI279,Antlers Hotel,"( Such ""action"" left is on the top floor)",616 N. 2nd St.,Milwaukee,"(M),(RT),(H)",Hotels,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"616 N. 2nd St., Milwaukee, ",-87.9130623,43.0381823,"616 n 2nd st, milwaukee, wi 53203, usa",Geocoded
WI280,Ball Game,,196 S. 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"196 S. 2nd St., Milwaukee, ",-87.9122563,43.0295497,"196 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI281,Beer Garden,(some G),3743 W. Vliet,Milwaukee,"(M),(D),(G)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"3743 W. Vliet, Milwaukee, ",-87.960924,43.048481,"3743 w vliet st, milwaukee, wi 53208, usa",Geocoded
WI282,C'est La Vie,('teenie boppers') (could be a winner),231 S. 2nd St.,Milwaukee,(D),Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"231 S. 2nd St., Milwaukee, ",-87.9130049,43.0286235,"231-233 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI283,Club Health Spa,(Baths) (get I.D. cards at River Queen),255 E. St. Paul,Milwaukee,,Baths,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"255 E. St. Paul, Milwaukee, ",-87.9076146,43.0348739,"255 e st paul ave, milwaukee, wi 53202, usa",Geocoded
WI284,Club Milwaukee Baths, (rear entrance),704 A. W. Wisconsin Ave.,Milwaukee,(*),Baths,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"704 A. W. Wisconsin Ave., Milwaukee, ",-87.9207032,43.0390592,"704 w wisconsin ave, milwaukee, wi 53233, usa",Geocoded
WI285,Factory,(some B),158 N. Broadway,Milwaukee,"(YC),(D),(HIP),(B),(*)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 8:31pm,"158 N. Broadway, Milwaukee, ",-87.9066247,43.0317884,"158 n broadway, milwaukee, wi 53202, usa",Geocoded
WI286, Finlandia Health Spa,,707 E. Knapp,Milwaukee,,Baths,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 8:31pm,"707 E. Knapp, Milwaukee, ",-87.9032533,43.0467591,"707 e knapp st, milwaukee, wi 53202, usa",Geocoded
WI287,Gallery,(some G),219 S. 2nd St.,Milwaukee,"(M),(G),(D)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"219 S. 2nd St., Milwaukee, ",-87.9127551,43.0289135,"219 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI288,Leaded Shade,,157 S. 1st St.,Milwaukee,"(G),(D),(R),(PT),(*)","Restaurant,Bars/Clubs",WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"157 S. 1st St., Milwaukee, ",-87.9113572,43.0297315,"157 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI289,Marquee,At the factory,,Milwaukee,"(S),(B)",Bars/Clubs,WI,1976,checked,,3/25/2020 3:49pm,3/25/2020 7:55pm,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI290,M.C.C.,,2024 W. Highland Ave,Milwaukee,,Church,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 8:34pm,"2024 W. Highland Ave, Milwaukee, ",-87.938643,43.04469,"2024 w highland ave, milwaukee, wi 53233, usa",Geocoded
WI291,Martin's,,1800 North Arlington Place,Milwaukee,,Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"1800 North Arlington Place, Milwaukee, ",-87.8947242,43.0545322,"1800 n arlington pl, milwaukee, wi 53202, usa",Geocoded
WI292,Mint,,422 W. State St.,Milwaukee,"(OC),(RT),(B),(D),(SM)",Bars/Clubs,WI,1976,NA,,3/25/2020 3:49pm,3/25/2020 7:55pm,"422 W. State St., Milwaukee, ",-87.9164092,43.0429265,"422 w state st, milwaukee, wi 53203, usa",Geocoded
