ID,Title,description,streetaddress,amenityfeatures,type,city,state,Year,unclearaddress,uncleartype,notes,lat,lon,status,dateadded,lastmodified
6775,The Wall,100 blk of College Ave ,,"Cruisy Area,(AYOR)",Cruisy Areas,State College,PA,2001,checked,,,40.794405,-77.861426,General Coordinates Used,,4/20/2024 7:45pm
6776,Market St & Park,downtown,,"Cruisy Area,(AYOR)",Cruisy Areas,Sunbury,PA,2001,checked,,,40.859606,-76.785824,General Coordinates Used,,4/20/2024 7:45pm
6777,Shikellamy State Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Sunbury,PA,2001,checked,,,40.881495,-76.791882,Found,,4/20/2024 7:45pm
6778,Betzwood Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Valley Forge,PA,2001,checked,,,40.109667,-75.420976,General Coordinates Used,,4/20/2024 7:46pm
6779,Court House Wall,late nights,,"Cruisy Area,(AYOR)",Cruisy Areas,West Chester,PA,2001,checked,,,39.959353,-75.6064,Found,,4/20/2024 7:46pm
6783,Cinema 309,Rte 309  (W-B/ Mountaintop exit off I-81) behind KMart,,(AYOR),Erotica,Wilkes-Barre,PA,2001,checked,,,41.245915,-75.881307,General Coordinates Used,,4/20/2024 7:45pm
6784,Francis Slocum State Park,Carverton Rd Kingston Township,,"Cruisy Area,(AYOR)",Cruisy Areas,Wilkes-Barre,PA,2001,checked,,,41.340711,-75.892579,Found,,4/20/2024 7:45pm
6785,Nesbitt Park,"Susquehanna River (N of Pierce St bridge), Kingston ",,"Cruisy Area,(AYOR)",Cruisy Areas,Wilkes-Barre,PA,2001,checked,,,41.251541,-75.885385,Found,,4/20/2024 7:45pm
6788,Scenic Overlook,3 miles S on Rte 15 N,,"Cruisy Area,(AYOR)",Cruisy Areas,Williamsport,PA,2001,checked,,,41.241477,-77.002221,General Coordinates Used,,4/20/2024 7:46pm
6789,York Area Gay Info,"717/846-6618, 717/846-2560",,,Info Lines & Services,York,PA,2001,checked,,,39.962598,-76.727745,General Coordinates Used,,4/20/2024 7:46pm
6790,14 Karat,600 block of W Market ,,(MW),Bars,York,PA,2001,checked,,,39.957182,-76.74318,General Coordinates Used,,4/20/2024 7:46pm
6793,In Newsweekly,617/426-8246 New England's lgbt newspaper,,,Publications,,RI,2001,checked,,"City originally listed under ""Statewide""",41.580095,-71.477429,General Coordinates Used,,4/20/2024 7:53pm
6794,Options,401/831-4519 extensive resource listings,,,Publications,,RI,2001,checked,,"City originally listed under ""Statewide""",41.580095,-71.477429,General Coordinates Used,,4/20/2024 7:53pm
6802,Purgatory Chasm,"E on Purgatory Rd (past St George's school), Middletown turn right before going downhill to beach",,"Cruisy Area,(AYOR)",Cruisy Areas,Newport,RI,2001,checked,,,41.483992,-71.275604,Found,,4/20/2024 7:53pm
6806,Enforcers RI,lgbt leather/ SM & fetish activities & fundraising ,,"(MW),(L)",Info Lines & Services,Providence,RI,2001,checked,,,41.823989,-71.412834,General Coordinates Used,,4/20/2024 7:53pm
6807,Gay/ Lesbian Helpline of Rhode Island,"401/751-3322 7pm-10pm Mon, Wed & Fri",,,Info Lines & Services,Providence,RI,2001,checked,,,41.823989,-71.412834,General Coordinates Used,,4/20/2024 7:53pm
6808,GLBT Alliance,401/863-3062 student group at Brown,,,Info Lines & Services,Providence,RI,2001,checked,,,41.823989,-71.412834,General Coordinates Used,,4/20/2024 7:53pm
6830,In Newsweekly,617/426-8246 New England's lgbt newspaper,,,Publications,Providence,RI,2001,checked,,,41.823989,-71.412834,General Coordinates Used,,4/20/2024 7:53pm
6831,Metroline,"860/233-8334 covers CT, RI & MA",,,Publications,Providence,RI,2001,checked,,,41.823989,-71.412834,General Coordinates Used,,4/20/2024 7:53pm
6834,Megaphone Providence,"401/738-7788 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.",,,Men's Clubs,Providence,RI,2001,checked,,,41.823989,-71.412834,General Coordinates Used,,4/20/2024 7:53pm
6842,State House,nights,,"Cruisy Area,(AYOR)",Cruisy Areas,Providence,RI,2001,checked,,,41.830766,-71.415304,Found,,4/20/2024 7:53pm
6846,Salter Grove Park,Narragansett Pkwy  (off Post Rd),,"Cruisy Area,(AYOR)",Cruisy Areas,Warwick,RI,2001,checked,,,41.752534,-71.382808,Found,,4/20/2024 7:53pm
6849,Misquamicut State Beach,go left before the bridge (at Fenway Beach),,"Cruisy Area,(AYOR)",Cruisy Areas,Westerly,RI,2001,checked,,,41.323711,-71.802845,Found,,4/20/2024 7:53pm
6851,The Front Page,919/829-0181 lgbt newspaper for the Carolinas,,,Publications,,SC,2001,checked,,"City originally listed under ""Statewide""",33.836081,-81.163724,General Coordinates Used,,4/20/2024 7:54pm
6852,TLW Magazine,"727/526-0585 (S FL#), 904/384-6514 (N FL #) bi-weekly magazine for gay men",,,Publications,,SC,2001,checked,,"City originally listed under ""Statewide""",33.836081,-81.163724,General Coordinates Used,,4/20/2024 7:54pm
6854,Acceptance Group (Gay AA),"St Stephen's Episcopal on Anson St (btwn Society & George) 843/762-2433, 843/723-9633 (AA#) 8pm Tue & 6:30pm Sat ",,,Info Lines & Services,Charleston,SC,2001,checked,,,32.784948,-79.931185,Found,,4/20/2024 7:54pm
6855,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6856,LGLA (Lowcountry Gay/ Lesbian Alliance) Infoline ,843/720-8088,,,Info Lines & Services,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6862,Charleston Beach B&B,"843/588-9443 full brkfst, spa, ocean views ",,"(MW),(SW),(N),(WC),(GO)",Accommodations,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6873,Spoleto Festival ,843/722-2764 2-week avant-garde art festival in late May-early June,,,Entertainment & Recreation,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6874,The Front Page,919/829-0181 lgbt newspaper for the Carolinas ,,,Publications,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6875,The Loop,843/571-6942 ,,,Publications,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6876,Q Notes,704/531-9988 biweekly lgbt newspaper for the Carolinas,,,Publications,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6877,The Confidential Connection!,"843/853-5995 Connect with locals tonight! 18+ Browse, Match, Chat! Use FREE code 499.",,,Men's Services,Charleston,SC,2001,checked,,,32.776475,-79.931051,General Coordinates Used,,4/20/2024 7:54pm
6880,The Battery ,White Point Garden  ,,"Cruisy Area,(AYOR)",Cruisy Areas,Charleston,SC,2001,checked,,,32.769936,-79.930361,Found,,4/20/2024 7:54pm
6881,Folly Beach,,,"Cruisy Area,(AYOR)",Cruisy Areas,Charleston,SC,2001,checked,,,32.65518,-79.940367,Found,,4/20/2024 7:54pm
6882,Waterfront Park,pier & promenade  ,,"Cruisy Area,(AYOR)",Cruisy Areas,Charleston,SC,2001,checked,,,32.778966,-79.925546,Found,,4/20/2024 7:54pm
6883,A1 Gay Real Estate Services,"www.RainbowReferrals.com, Online Realtor Database, Photo Classifieds & Moving Resources. Renters Welcome!",,,Info Lines & Services,Columbia,SC,2001,checked,,,34.00071,-81.034814,General Coordinates Used,,4/20/2024 7:55pm
6885,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Columbia,SC,2001,checked,,,34.00071,-81.034814,General Coordinates Used,,4/20/2024 7:55pm
6897,Confidential Connection!,"803/255-0035 HOT local men are just a phone call away! 18+ Record, Listen and Respond FREE! Use FREE code 499. ",,,Men's Services,Columbia,SC,2001,checked,,,34.00071,-81.034814,General Coordinates Used,,4/20/2024 7:55pm
6898,Megaphone Columbia,"800/289-1489 Call for the local # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050. ",,,Men's Services,Columbia,SC,2001,checked,,,34.00071,-81.034814,General Coordinates Used,,4/20/2024 7:55pm
6900,Lake Murray Dam,,,"Cruisy Area,(AYOR)",Cruisy Areas,Columbia,SC,2001,checked,,,34.053204,-81.217875,Found,,4/20/2024 7:55pm
6901,Senate Street,nr the university  ,,"Cruisy Area,(AYOR)",Cruisy Areas,Columbia,SC,2001,checked,,,34.000483,-81.0308,Found,,4/20/2024 7:55pm
6904,Jeffries Creek Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Florence,SC,2001,checked,,,34.173651,-79.792304,Found,,4/20/2024 7:55pm
6905,Timrod Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Florence,SC,2001,checked,,,34.185242,-79.770835,Found,,4/20/2024 7:55pm
6911,Megaphone Greenville ,"800/289-1489 Call for the local # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050. ",,,Men's Services,Greenville,SC,2001,checked,,,34.852618,-82.39401,General Coordinates Used,,4/20/2024 7:55pm
6912,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Hilton Head,SC,2001,checked,,,32.175496,-80.770569,General Coordinates Used,,4/20/2024 7:55pm
6913,Hilton Head Townhouse,"309/829-1395 townhouse nr beach, patio, kids ok",,"(GS),(SW)",Accommodations,Hilton Head,SC,2001,checked,,,32.175496,-80.770569,General Coordinates Used,,4/20/2024 7:55pm
6915,Coligny Circle Beach,S of the Holiday Inn  (at the end of Pope Ave) ,,"Cruisy Area,(AYOR)",Cruisy Areas,Hilton Head,SC,2001,checked,,,32.141562,-80.751062,Found,,4/20/2024 7:55pm
6916,Pinckney Island Park,Hwy 278  days,,"Cruisy Area,(AYOR)",Cruisy Areas,Hilton Head,SC,2001,checked,,,32.228939,-80.785657,General Coordinates Used,,4/20/2024 7:56pm
6924,Beach at 82nd Ave,,,"Cruisy Area,(AYOR)",Cruisy Areas,Myrtle Beach,SC,2001,checked,,,33.746985,-78.808642,General Coordinates Used,,4/20/2024 7:56pm
6925,Huntington Beach State Park,Hwy 17 S wkdys,,"Cruisy Area,(AYOR)",Cruisy Areas,Myrtle Beach,SC,2001,checked,,,33.514562,-79.060929,Found,,4/20/2024 7:57pm
6926,Hurl Rock Park,at 21st Ave S (south end) ,,"Cruisy Area,(AYOR)",Cruisy Areas,Myrtle Beach,SC,2001,checked,,,33.669836,-78.904645,Found,,4/20/2024 7:57pm
6930,Cleveland Park,Asheville Hwy (btwn I-85 & Spartanburg) days ,,"Cruisy Area,(AYOR)",Cruisy Areas,Spartanburg,SC,2001,checked,,,34.965714,-81.950684,Found,,4/20/2024 7:57pm
6931,Milikan Park ,off I-85 days  ,,"Cruisy Area,(AYOR)",Cruisy Areas,Spartanburg,SC,2001,checked,,,34.988011,-81.954845,Found,,4/20/2024 7:57pm
6933,South Dakota Dept of Tourism ,"800/952-3625 (in-state only), 800/732-5682 (out-of-state only) ",,,Info Lines & Services,,SD,2001,checked,,"City originally listed under ""Statewide""",43.969515,-99.901813,General Coordinates Used,,4/20/2024 7:57pm
6935,Wakpamni B&B,"(on the Pine Ridge Indian Reservation) 605/288-1800 rms & tipis, full brkfst, dinner available ",,(GF),Accommodations,Batesland,SD,2001,checked,,,43.27309,-102.744523,General Coordinates Used,,4/20/2024 7:58pm
6936,Back to Nature Ranch & Campground,"Water Tank Rd  (btwn US 85 & US 212) 605/892-0129 B&B, full hook-up campsite ",,"(MO),(GO)",Accommodations,Belle Fourche,SD,2001,checked,,,44.691056,-103.853613,General Coordinates Used,,4/20/2024 7:59pm
6938,LaFramboise Island,off the causeway  ,,"Cruisy Area,(AYOR)",Cruisy Areas,Pierre,SD,2001,checked,,,44.352179,-100.345902,Found,,4/20/2024 7:57pm
6939,Gay/ Lesbian Talk Line,"605/394-8080 5pm-10pm, clsd Sun ",,,Info Lines & Services,Rapid City,SD,2001,checked,,,44.080543,-103.231015,General Coordinates Used,,4/20/2024 7:58pm
6943,Main & St Joe Sts ,btwn 6th & 8th  ,,"Cruisy Area,(AYOR)",Cruisy Areas,Rapid City,SD,2001,checked,,,44.080278,-103.22753,Found,,4/20/2024 7:58pm
6945,The Sioux Empire Gay & Lesbian Coalition ,605/333-0603 24hr info ,,,Info Lines & Services,Sioux Falls,SD,2001,checked,,,43.547303,-96.728333,General Coordinates Used,,4/20/2024 7:58pm
6949,Faywick Park,2nd Ave & 11th St ,,"Cruisy Area,(AYOR)",Cruisy Areas,Sioux Falls,SD,2001,checked,,,43.545399,-96.722808,Found,,4/20/2024 7:58pm
6950,Sherman Park,Kiwanis  (btwn 12th & 26th Sts) ,,"Cruisy Area,(AYOR)",Cruisy Areas,Sioux Falls,SD,2001,checked,,,43.541912,-96.764121,Found,,4/20/2024 7:58pm
6952,Southern Voice,"404/876-1819 weekly lgbt newspaper for AL, FL (panhandle), GA, LA, MS, TN w/ resource listings ",,,Publications,,TN,2001,checked,,"City originally listed under ""Statewide""",35.517491,-86.580447,General Coordinates Used,,4/22/2024 9:34am
6954,TLW Magazine,"727/526-0585 (S FL#), 904/384-6514 (N FL #) bi-weekly magazine for gay men ",,,Publications,,TN,2001,checked,,"City originally listed under ""Statewide""",35.517491,-86.580447,General Coordinates Used,,4/22/2024 9:34am
6959,Steel City Centurions,,,(L),,Chattanooga,TN,2001,checked,,Location form Tool Box's description ,35.084789,-85.262224,General Coordinates Used,,4/22/2024 9:34am
6963,Fairground Park & MacGregor Park ,,,"Cruisy Area,(AYOR)",Cruisy Areas,Clarksville,TN,2001,checked,,,36.534974,-87.367563,Found,,4/22/2024 9:34am
6964,Stone Creek Cabins ,423/429-0400 14-acre paradise ,,(MW),Accommodations,Gatlinburg,TN,2001,checked,,,35.782199,-83.472922,Found,,4/22/2024 9:36am
6968,I-40 Bookstore,"Exit 68, W of Jackson  901/424-7226 ",,(18+),Erotica,Jackson,TN,2001,checked,,,35.66838,-88.839461,General Coordinates Used,,4/22/2024 9:34am
6969,Muse Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Jackson,TN,2001,checked,,,35.646305,-88.807783,Found,,4/22/2024 9:34am
6970,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Johnson City,TN,2001,checked,,,36.31344,-82.353473,General Coordinates Used,,4/22/2024 9:35am
6975,Buffalo Mountain Park,end of Buffalo Mountain Park Rd,,"Cruisy Area,(AYOR)",Cruisy Areas,Johnson City,TN,2001,checked,,,36.282216,-82.349506,Found,,4/22/2024 9:35am
6976,Broad St ,nr library ,,"Cruisy Area,(AYOR)",Cruisy Areas,Johnson City,TN,2001,checked,,,36.31344,-82.353473,General Coordinates Used,,4/22/2024 9:36am
6978,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Knoxville ,TN,2001,checked,,,35.960638,-83.920739,General Coordinates Used,,4/22/2024 9:37am
6979,Gay/ Lesbian Helpline,"865/531-5592 (MCC#) gay realtor at your service, no rentals ",,,Info Lines & Services,Knoxville ,TN,2001,checked,,,35.960638,-83.920739,General Coordinates Used,,4/22/2024 9:41am
6987,Cumberland Ave,around St John's Church ,,"Cruisy Area,(AYOR)",Cruisy Areas,Knoxville ,TN,2001,checked,,,35.962464,-83.918552,Found,,4/22/2024 9:38am
6988,Downtown,btwn post office & library ,,"Cruisy Area,(AYOR)",Cruisy Areas,Knoxville ,TN,2001,checked,,,35.961784,-83.918881,General Coordinates Used,,4/22/2024 9:41am
6989,Gay St,"lower end, close to bridge ",,"Cruisy Area,(AYOR)",Cruisy Areas,Knoxville ,TN,2001,checked,,,35.960819,-83.915691,General Coordinates Used,,4/22/2024 9:39am
6990,The Square,"intersection of Church, Market, Walnut & Union Sts  ",,"Cruisy Area,(AYOR)",Cruisy Areas,Knoxville ,TN,2001,checked,,,35.963708,-83.919114,General Coordinates Used,,4/22/2024 9:42am
6991,A1 Gay Real Estate Services,"www.RainbowReferrals.com, Online Realtor Database, Photo Classifieds & Moving Resources. Renters Welcome!",,,Info Lines & Services,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
6992,BWMT (Black & White Men Together),"901/276-0168, 901/274-8658 ",,,Info Lines & Services,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
6993,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
6994,Memphis Area Gay Youth,901/335-5249 peer support group for lgbt youth 13-21 ,,,Info Lines & Services,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
6995,Memphis Bears,901/756-1073 10pm 2nd Sat at 'Pipeline' ,,,Info Lines & Services,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
7017,Graceland,"PO Box 16508, 38186 901/332-3322, 800/238-2000 no visit to Memphis would be complete without a trip to see The King",,,Entertainment & Recreation,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
7020,Family & Friends,901/682-2669 lgbt newsmagazine ,,,Publications,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
7021,Triangle Journal News,"901/454-1411 lgbt newspaper, extensive resource listings ",,,Publications,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
7022,Megaphone Memphis,"901/565-0006 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050. ",,,Men's Services,Memphis,TN,2001,checked,,,35.149534,-90.04898,General Coordinates Used,,4/22/2024 9:36am
7032,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Nashville ,TN,2001,checked,,,36.162664,-86.781602,General Coordinates Used,,4/22/2024 9:43am
7052,Query ,615/259-4135 lgbt newspaper ,,,Publications,Nashville ,TN,2001,checked,,,36.162664,-86.781602,General Coordinates Used,,4/22/2024 9:44am
7053,Xenogeny/ Southern X-posure ,615/831-1806 lgbt newspaper & bar guide,,,Publications,Nashville ,TN,2001,checked,,,36.162664,-86.781602,General Coordinates Used,,4/22/2024 9:44am
7054,The Confidential Connection!,"615/726-1199 HOT local men are just a phone call away! 18+ Record, Listen and Respond FREE! Use FREE code 499.",,,Men's Services,Nashville ,TN,2001,checked,,,36.162664,-86.781602,General Coordinates Used,,4/22/2024 9:44am
7055,Megaphone Nashville,"614/399-9456 100% LOCAL! Hot local men waiting to meet you! FREE to Record, Browse & Respond to voice ads. Use code 5050.",,,Men's Services,Nashville ,TN,2001,checked,,,36.162664,-86.781602,General Coordinates Used,,4/22/2024 9:43am
7058,Cedar Hill Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Nashville ,TN,2001,checked,,,36.271153,-86.748737,Found,,4/22/2024 9:43am
7059,Percy Priest Dam,,,"Cruisy Area,(AYOR)",Cruisy Areas,Nashville ,TN,2001,checked,,,36.156944,-86.6175,Found,,4/22/2024 9:44am
7063,Texas Tourist Division,"512/462-9191, 800/888-8TEX",,,Info Lines & Services,,TX,2001,checked,,"City originally listed as ""Statewide""",31.968599,-99.901813,General Coordinates Used,,4/22/2024 9:45am
7064,Texas Triangle,512/476-0576 lesbigay weekly newspaper w/ arts calendar & resource list,,,Publications,,TX,2001,checked,,"City originally listed as ""Statewide""",31.968599,-99.901813,General Coordinates Used,,4/22/2024 9:45am
7065,TWT (This Week in Texas) ,713/527-9111 gay entertainment magazine w/ statewide resource listings,,,Publications,,TX,2001,checked,,"City originally listed as ""Statewide""",31.968599,-99.901813,General Coordinates Used,,4/22/2024 9:45am
7068,Kirby Park,,,"Cruisy Area,(AYOR)",Cruisy Areas,Abilene,TX,2001,checked,,,32.429672,-99.726751,Found,,4/22/2024 9:45am
7076,Adult Etc II,"I-40, exit 80 806/335-3155 ",,,Erotica,Amarillo,TX,2001,checked,,,35.206247,-101.671053,General Coordinates Used,,4/22/2024 9:57am
7079,Community Real Estate Referrals ,"800/346-5592 gay realtor at your service, no rentals",,,Info Lines & Services,Arlington,TX,2001,checked,,,32.756623,-97.136774,General Coordinates Used,,4/22/2024 10:08am
7082,A1 Gay Real Estate Services,"www.RainbowReferrals.com, Online Realtor Database, Photo Classifieds & Moving Resources. Renters Welcome!",,,Info Lines & Services,Austin,TX,2001,checked,,,30.267153,-97.743061,General Coordinates Used,,4/22/2024 10:08am
7084,Austin Prime Timers ,"512/388-4843 social group for gay/ bisexual men over 40, meets 4th Sun",,,Info Lines & Services,Austin,TX,2001,checked,,,30.267153,-97.743061,General Coordinates Used,,4/22/2024 10:08am
7085,Bisexual Network of Austin,"512/370-9573 social/ support group, call for events",,,Info Lines & Services,Austin,TX,2001,checked,,,30.267153,-97.743061,General Coordinates Used,,4/22/2024 10:08am
