"","ID","title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status"
"10036","CA2809","Gay Community Service Center ","","1213 N. Highland","Hollywood","CA","","Organizations",1980,"",-118.339034,34.09288,"Google Verified Location"
"10037","CA2810","Gay Community Service Center ","","1213 North Highland ","Hollywood","CA","","Organizations",1977,"",-118.339034,34.09288,"Google Verified Location"
"10038","CA2811","GayCommunityServiceCenter","","1213 N. Highland","Hollywood","CA","","Organizations",1979,"",-118.339034,34.09288,"Google Verified Location"
"10039","CA2812","Gear Box","","6550 Santa Monica Blvd.","Los Angeles","CA","(R),(SM)","Restaurant",1970,"",-118.332304,34.0903518,"Google Verified Location"
"10040","CA2813","Gemini Baths","","5291 Fountain","Hollywood","CA","(P)","Baths",1973,"",-118.3052826,34.0952006,"Google Verified Location"
"10041","CA2814","Gemini Baths","","5291 Fountain","Los Angeles","CA","(P)","Baths",1970,"",-118.3052826,34.0952006,"Google Verified Location"
"10042","CA2815","Gemini Baths","","5291 Fountain","Los Angeles","CA","(P)","Baths",1972,"",-118.3052826,34.0952006,"Google Verified Location"
"10043","CA2816","Gemini Baths","","5291 Fountain","Los Angeles","CA","(P)","Baths",1974,"",-118.3052826,34.0952006,"Google Verified Location"
"10044","CA2817","Gemini Baths","","5291 Fountain Blvd.","Los Angeles","CA","","Baths",1968,"",-118.3052826,34.0952006,"Google Verified Location"
"10045","CA2818","Gemini Baths","","5291 Fountain","Los Angeles","CA","(P)","Baths",1971,"",-118.3052826,34.0952006,"Google Verified Location"
"10046","CA2819","Gemini Baths ","","5291 Fountain ","Hollywood","CA","","Bars/Clubs",1969,"",-118.3052826,34.0952006,"Google Verified Location"
"10047","CA2820","Gene's","(Bryte)","825 Sunset","Bryte","CA","(G)","Bars/Clubs",1965,"",-121.542575,38.5920921,"Google Verified Location"
"10048","CA2821","Geno's","(Teenie-boppers) (Disco) (No booze) ","1123 N. Vine St. ","Hollywood","CA","(AH),(D)","Bars/Clubs",1980,"",-118.3270632,34.0913296,"Google Verified Location"
"10049","CA2822","Gent's Turkish Baths","E. L.A. ","4550 Brooklyn","Los Angeles","CA","","Baths",1972,"",-118.2436849,34.0522342,"Google Verified Location"
"10050","CA2823","Gent's Turkish Baths","(E.L.A)","4550 Broadway Ave. ","Los Angeles","CA","","Baths",1971,"",-118.2780414,34.0021099,"Google Verified Location"
"10051","CA2824","Gent's Turkish Baths","E. L.A.","4550 Broadway Ave","Los Angeles","CA","","Baths",1970,"",-118.2780414,34.0021099,"Google Verified Location"
"10052","CA2825","Gent's Turkish Baths","","540 F St","San Diego","CA","","Baths",1974,"",-117.1597578,32.7136474,"Google Verified Location"
"10053","CA2826","Gent's Turkish Baths","(La Jolla)","540 'F' St.","San Diego","CA","","Baths",1975,"",-117.1597578,32.7136474,"Google Verified Location"
"10054","CA2827","Gent's Turkish Baths","","540 F St.","San Diego","CA","","Baths",1972,"",-117.1597578,32.7136474,"Google Verified Location"
"10055","CA2828","Gent's Turkish Baths","","540 F St.","San Diego","CA","","Baths",1973,"",-117.1597578,32.7136474,"Google Verified Location"
"10056","CA2829","Gent's Turkish Baths","","5444 La Jolla Blvd.","San Diego","CA","","Baths",1974,"",-117.267587,32.811382,"Google Verified Location"
"10057","CA2830","Gent's Turkish Baths","(La Jolla)","5544 La Jolla Blvd.","San Diego","CA","","Baths",1975,"",-117.267587,32.811382,"Google Verified Location"
"10058","CA2831","Gents Turkish Bath","","540 F St.","San Diego","CA","(M)","Baths",1980,"",-117.1597578,32.7136474,"Google Verified Location"
"10059","CA2832","Get-A-Way ","(Disco) (Some L)","21859 Mission Blvd.","Hayward","CA","(YC),(L),(D),(*)","Bars/Clubs",1980,"",-122.092044,37.6782818,"Google Verified Location"
"10060","CA2833","Ghetto","(No booze-'teenie'boppers' AH)","7304 Melrose Ave.","Hollywood","CA","(AH)","Bars/Clubs",1975,"",-118.3488305,34.0833342,"Google Verified Location"
"10061","CA2834","Gi-Gi's","","816 Anaheim","Long Beach","CA","","Bars/Clubs",1965,"",-118.1824382,33.7824263,"Google Verified Location"
"10062","CA2835","Gi-Gi's","(Wilmington)","816 Anaheim","Long Beach","CA","","Bars/Clubs",1966,"",-118.1824382,33.7824263,"Google Verified Location"
"10063","CA2836","Gibbs House Baths","","5625 Melrose Ave","Los Angeles","CA","","Baths",1966,"",-118.3231362,34.0837539,"Google Verified Location"
"10064","CA2837","Gilda, the galloping gourmet","","","Los Angeles","CA","Cruisy Area","Cruising Areas",1976,"",-118.243685,34.052234,"Location could not be verified. General city or location coordinates used."
"10065","CA2838","GIlded Cage","Tyler nr. Franklin (behind Stage Theatre)","","Monterey","CA","(*)","Bars/Clubs",1968,"",-121.893441,36.599829,"Verified Location"
"10066","CA2839","Gilded Cage","","420 Tyler St. ","Monterey","CA","(*)","Bars/Clubs",1970,"",-121.894015,36.5994869,"Google Verified Location"
"10067","CA2840","Gilded Cage","","202 E Scott St.","Monterey","CA","(*)","Bars/Clubs",1965,"",-121.894455,36.6029318,"Google Verified Location"
"10068","CA2841","Gilded Cage","","420 Tyler St","Monterey","CA","(*)","Bars/Clubs",1969,"",-121.894015,36.5994869,"Google Verified Location"
"10069","CA2842","Gilded Cage","","420 Tyler St.","Monterey","CA","(*)","Bars/Clubs",1971,"",-121.894015,36.5994869,"Google Verified Location"
"10070","CA2843","Gilded Cage","","420 Tyler St.","Monterey","CA","(D),(*)","Bars/Clubs",1973,"",-121.894015,36.5994869,"Google Verified Location"
"10071","CA2844","Gilded Cage","","450 Tyler St.","Monterey","CA","(D),(*)","Bars/Clubs",1975,"",-121.8939945,36.598823,"Google Verified Location"
"10072","CA2845","Gilded Cage","","420 Tyler St.","Monterey","CA","(*)","Bars/Clubs",1972,"",-121.894015,36.5994869,"Google Verified Location"
"10073","CA2846","Gilded Cage","","202 E Scott","Monterey","CA","(*)","Bars/Clubs",1966,"",-121.894455,36.6029318,"Google Verified Location"
"10074","CA2847","Gilded Cage","","126 Ellis St","San Francisco","CA","(*),(S)","Bars/Clubs",1969,"",-122.4084529,37.7856563,"Google Verified Location"
"10075","CA2848","Gilded Cage","","126 Ellis St","San Francisco","CA","(S),(*)","Bars/Clubs",1965,"",-122.4084529,37.7856563,"Google Verified Location"
"10076","CA2849","Gilded Cage","","126 Ellis St","San Francisco","CA","(S),(*)","Bars/Clubs",1966,"",-122.4084529,37.7856563,"Google Verified Location"
"10077","CA2850","Gilded Cage ","","450 Tyler St. ","Monterey","CA","(D),(*)","Bars/Clubs",1976,"",-121.8939945,36.598823,"Google Verified Location"
"10078","CA2851","Gilded Cage ","(""Tops"" for miles around) ","450 Tyler Street ","Monterey","CA","","Bars/Clubs",1977,"",-121.8939945,36.598823,"Google Verified Location"
"10079","CA2852","Gilded Cage ","","450 Tyler St","Monterey","CA","(*),(D)","Bars/Clubs",1974,"",-121.8939945,36.598823,"Google Verified Location"
"10080","CA2853","Gilded Cage ","","126 Ellis St. ","San Francisco","CA","(S),(*)","Bars/Clubs",1968,"",-122.4084529,37.7856563,"Google Verified Location"
"10081","CA2854","Gilmore's ","(Looks promising) at California","1068 Hyde","San Francisco","CA","","Bars/Clubs",1980,"",-122.4172395,37.7908962,"Google Verified Location"
"10082","CA2855","Gingers","('Hustlers') at Mason","100 Eddy","San Francisco","CA","(OC)","Bars/Clubs",1980,"",-122.4093321,37.7843634,"Google Verified Location"
"10083","CA2856","Gino's","","1375 S Westwood","Los Angeles","CA","(M)","Bars/Clubs",1965,"",-118.4447408,34.0596208,"Google Verified Location"
"10084","CA2857","Gino's","No booze- after hours
","8452 W. Melrose Ave.","Los Angeles","CA","(YC)","Bars/Clubs",1972,"",-118.374731,34.0825109,"Google Verified Location"
"10085","CA2858","Gino's","","8452 W Melrose Ave","Los Angeles","CA","(C),(*)","Bars/Clubs",1968,"",-118.374731,34.0825109,"Google Verified Location"
"10086","CA2859","Gino's","10PM-4AM","8452 Melrose Ave.","Los Angeles","CA","(YC),(D)","Bars/Clubs",1974,"",-118.374731,34.0825109,"Google Verified Location"
"10087","CA2860","Gino's ","(No booze - 'teenie boppers' AH(D))","8452 Melrose Ave.","Hollywood","CA","(AH),(D)","Bars/Clubs",1975,"",-118.374731,34.0825109,"Google Verified Location"
"10088","CA2861","Gino's ","","8452 W Melrose Ave","Los Angeles","CA","(YC),(C),(*)","Bars/Clubs",1969,"",-118.374731,34.0825109,"Google Verified Location"
"10089","CA2862","Gino's ","","1375 S. Westwood Blvd","West Los Angeles","CA","(M)","Bars/Clubs",1966,"",-118.4447408,34.0596208,"Google Verified Location"
"10090","CA2863","Gino's Again","(10 p.m. - 4 a.m.)","8452 Melrose Ave.","Hollywood","CA","(YC),(D)","Bars/Clubs",1973,"",-118.374731,34.0825109,"Google Verified Location"
"10091","CA2864","Gipsy","(Looks promising)","940 N. La Cienega","Hollywood","CA","(E),(R)","Restaurant,Bars/Clubs",1979,"",-118.3761618,34.0880162,"Google Verified Location"
"10092","CA2865","Gipsy","","940 No. La Cienega","Hollywood","CA","(R),(E)","Restaurant",1978,"",-118.3761618,34.0880162,"Google Verified Location"
"10093","CA2866","Gipsy ","(Disco) ","940 N. La Cienega ","Hollywood","CA","(*),(D),(R)","Bars/Clubs,Restaurant",1980,"",-118.3761618,34.0880162,"Google Verified Location"
"10094","CA2867","Giraffe","(Friendly-looks promising)
","1131 Polk St.","San Francisco","CA","","Bars/Clubs",1979,"",-122.4202587,37.7873893,"Google Verified Location"
"10095","CA2868","Giraffe","","1131 Polk St.","San Francisco","CA","(*)","Bars/Clubs",1980,"",-122.4202587,37.7873893,"Google Verified Location"
"10096","CA2869","Girl Talk ","","757 S. La Brea ","Los Angeles","CA","","Bars/Clubs",1977,"",-118.3449314,34.0607156,"Google Verified Location"
"10097","CA2870","Gizmo","","5th and Washington ","San Diego","CA","(G)","Bars/Clubs",1966,"",-117.1611889,32.750043,"Google Verified Location"
"10098","CA2871","Gjon's","","707 Heliotrope Dr. ","Los Angeles","CA","(M),(R)","Restaurant",1979,"",-118.2951405,34.083944,"Google Verified Location"
"10099","CA2872","Gladiator","(N. Hollywood)","5643 Cahuenga","Hollywood","CA","(SM)","Bars/Clubs",1971,"",-118.3618204,34.1734394,"Google Verified Location"
"10100","CA2873","Glass Onion","","19723 Ventura Blvd.","Woodland Hills","CA","(D)","Bars/Clubs",1974,"",-118.5631705,34.1727642,"Google Verified Location"
"10101","CA2874","Glass Onion","","19723 Ventura Blvd.","Woodland Hills","CA","(D),(*)","Bars/Clubs",1973,"",-118.5631705,34.1727642,"Google Verified Location"
"10102","CA2875","Glass Onion","","19723 Ventura Blvd.","Woodland Hills","CA","(D)","Bars/Clubs",1975,"",-118.5631705,34.1727642,"Google Verified Location"
"10103","CA2876","Glass Onion","","19723 Blvd.","Woodland Hills","CA","(D),(*)","Bars/Clubs",1972,"",-118.5631194,34.1726972,"Google Verified Location"
"10104","CA2877","Glass Onion","(Woodland Hills)","19723 Ventura Blvd.","Woodland Hills","CA","","Bars/Clubs",1971,"",-118.5631705,34.1727642,"Google Verified Location"
"10105","CA2878","Glen's","","374 S La Cienega","Los Angeles","CA","(R)","Restaurant",1965,"",-118.3761911,34.0717484,"Google Verified Location"
"10106","CA2879","Glen's Turkish Baths","","1551 'E' St.","Fresno ","CA","(*)","Baths",1978,"",-119.802507,36.7351743,"Google Verified Location"
"10107","CA2880","Glen's Turkish Baths","","1551 'E' St.","Fresno ","CA","","Baths",1979,"",-119.802507,36.7351743,"Google Verified Location"
"10108","CA2881","Glen's Turkish Baths","(N. Hollywood)","4653 Lankershim Blvd.","Hollywood","CA","","Baths",1979,"",-118.3691644,34.1553763,"Google Verified Location"
"10109","CA2882","Glen's Turkish Baths","(Wilmington)","510 W. Anaheim","Long Beach","CA","","Baths",1980,"",-118.1984221,33.7826019,"Google Verified Location"
"10110","CA2883","Glen's Turkish Baths","","510 W. Anaheim","Long Beach","CA","","Baths",1977,"",-118.1984221,33.7826019,"Google Verified Location"
"10111","CA2884","Glen's Turkish Baths","(Wilmington)","510 W. Anahiem","Long Beach","CA","","Baths",1978,"",-118.198422,33.782602,"Verified Location"
"10112","CA2885","Glen's Turkish Baths","","4550 Brooklyn","Los Angeles","CA","","Baths",1976,"",-118.2436849,34.0522342,"Google Verified Location"
"10113","CA2886","Glen's Turkish Baths","(E. L. A)","4550 Brooklyn ","Los Angeles","CA","","Baths",1979,"",-118.2436849,34.0522342,"Google Verified Location"
"10114","CA2887","Glen's Turkish Baths","(E. L.A.)","4550 Brooklyn","Los Angeles","CA","","Baths",1978,"",-118.2436849,34.0522342,"Google Verified Location"
"10115","CA2888","Glen's Turkish Baths","(E. L.A.)","4550 Brooklyn","Los Angeles","CA","","Baths",1973,"",-118.2436849,34.0522342,"Google Verified Location"
"10116","CA2889","Glen's Turkish Baths","","4550 Brooklyn","Los Angeles","CA","","Baths",1974,"",-118.2436849,34.0522342,"Google Verified Location"
"10117","CA2890","Glen's Turkish Baths","(East L.A.)","4550 Brooklyn","Los Angeles","CA","","Baths",1975,"",-118.2436849,34.0522342,"Google Verified Location"
"10118","CA2891","Glen's Turkish Baths","","4653 Lankershim Blvd.","North Hollywood","CA","(*)","Baths",1977,"",-118.3692161,34.1553844,"Google Verified Location"
"10119","CA2892","Glen's Turkish Baths","","4653 Lankershim Blvd.","North Hollywood","CA","(*)","Baths",1978,"",-118.3692161,34.1553844,"Google Verified Location"
"10120","CA2893","Glen's Turkish Baths","","4653 Lankershim Blvd. ","North Hollywood","CA","","Baths",1975,"",-118.3692161,34.1553844,"Google Verified Location"
"10121","CA2894","Glen's Turkish Baths","","4653 Lankershim","North Hollywood","CA","","Baths",1974,"",-118.3692161,34.1553844,"Google Verified Location"
"10122","CA2895","Glen's Turkish Baths","","867 4th Ave.","San Diego","CA","","Baths",1979,"",-117.1608656,32.7144012,"Google Verified Location"
"10123","CA2896","Glen's Turkish Baths","","867 4th Ave.","San Diego","CA","","Baths",1978,"",-117.1608656,32.7144012,"Google Verified Location"
"10124","CA2897","Glen's Turkish Baths","","867 4th Ave.","San Diego","CA","","Baths",1973,"",-117.1608656,32.7144012,"Google Verified Location"
"10125","CA2898","Glen's Turkish Baths","","867 4th Ave.","San Diego","CA","","Baths",1974,"",-117.1608656,32.7144012,"Google Verified Location"
"10126","CA2899","Glen's Turkish Baths","","867 - 4th Ave.","San Diego","CA","","Baths",1975,"",-117.1608656,32.7144012,"Google Verified Location"
"10127","CA2900","Glen's Turkish Baths","(Wilmington)","510 W. Anaheim","Wilmington","CA","","Baths",1979,"",-118.268125,33.77946,"Verified Location"
"10128","CA2901","Glen's Turkish Baths ","","1551 E Street ","Fresno ","CA","(*)","Baths",1977,"",-119.802507,36.7351743,"Google Verified Location"
"10129","CA2902","Glen's Turkish Baths ","","1551 E St.","Fresno ","CA","","Baths",1980,"",-119.802507,36.7351743,"Google Verified Location"
"10130","CA2903","Glen's Turkish Baths ","(E. LA)","4550 Brooklyn","Los Angeles","CA","","Baths",1977,"",-118.2436849,34.0522342,"Google Verified Location"
"10131","CA2904","Glen's Turkish Baths ","","4653 Lankershim Bl. ","North Hollywood","CA","(*)","Baths",1976,"",-118.3692161,34.1553844,"Google Verified Location"
"10132","CA2905","Glen's Turkish Baths ","","867 4th Avenue ","San Diego","CA","(*)","Baths",1977,"",-117.1608656,32.7144012,"Google Verified Location"
"10133","CA2906","Glen's Turkish Baths ","","867 4th Ave. ","San Diego","CA","(*)","Baths",1976,"",-117.1608656,32.7144012,"Google Verified Location"
"10134","CA2907","Glenn's","","374 S La Cienega","Hollywood","CA","(*),(R)","Restaurant",1969,"",-118.3761911,34.0717484,"Google Verified Location"
"10135","CA2908","Glenn's","","374 S. La Cienega ","Los Angeles","CA","(R)","Restaurant",1966,"",-118.3761911,34.0717484,"Google Verified Location"
"10136","CA2909","Glenn's","","374 S lLa Cienega","Los Angeles","CA","(R)","Restaurant",1968,"",-118.3761911,34.0717484,"Google Verified Location"
"10137","CA2910","Glide Memorial Church","","330 Ellis St.","San Francisco","CA","(MCC)","Church",1980,"",-122.411464,37.7852299,"Google Verified Location"
"10138","CA2911","Glide Memorial Church","","330 Ellis St.","San Francisco","CA","","Church",1979,"",-122.411464,37.7852299,"Google Verified Location"
"10139","CA2912","Glide Memorial Church","","330 Ellis St.","San Francisco","CA","(MCC)","Church",1978,"",-122.411464,37.7852299,"Google Verified Location"
"10140","CA2913","Glide Memorial Church","","330 Ellis St.","San Francisco","CA","","Church",1973,"",-122.411464,37.7852299,"Google Verified Location"
"10141","CA2914","Glide Memorial Church","","330 Ellis St.","San Francisco","CA","","Church",1975,"",-122.411464,37.7852299,"Google Verified Location"
"10142","CA2915","Glide Memorial Church","","330 Ellis St.","San Francisco","CA","","Church",1972,"",-122.411464,37.7852299,"Google Verified Location"
"10143","CA2916","Glide Memorial Church","","330 Ellis St","San Francisco","CA","","Church",1974,"",-122.411464,37.7852299,"Google Verified Location"
"10144","CA2917","Glide Memorial Church ","","330 Ellis Street ","San Francisco","CA","","Church",1977,"",-122.411464,37.7852299,"Google Verified Location"
"10145","CA2918","Glide Memorial Church ","","330 Ellis St. ","San Francisco","CA","","Church",1976,"",-122.411464,37.7852299,"Google Verified Location"
"10146","CA2919","Glory Hole","(No booze - just action)","225 6th St.","San Francisco","CA","(*)","Bars/Clubs",1980,"",-122.406702,37.779528,"Google Verified Location"
"10147","CA2920","Glory Hole","(No booze, just action)
","225 6th St.","San Francisco","CA","(*)","Bars/Clubs",1979,"",-122.406702,37.779528,"Google Verified Location"
"10148","CA2921","Glory Hole ","(Glory holes- no booze)","225 6th St.","San Francisco","CA","","Bars/Clubs",1978,"",-122.406702,37.779528,"Google Verified Location"
"10149","CA2922","Gold Cup Coffee House","","6700 Hollywood Blvd.","Hollywood","CA","(M),(R)","Restaurant",1980,"",-118.3362603,34.1014188,"Google Verified Location"
"10150","CA2923","Gold Cup Coffee House","","6700 Hollywood Blvd.","Hollywood","CA","(M),(R)","Restaurant",1978,"",-118.3362603,34.1014188,"Google Verified Location"
"10151","CA2924","Gold Cup Coffee House","","6700 Hollywood Blvd.","Hollywood","CA","(M),(R)","Restaurant",1979,"",-118.3362603,34.1014188,"Google Verified Location"
"10152","CA2925","Gold Cup Coffee House ","","6700 Hollywood Boulevard ","Hollywood","CA","(C),(R)","Restaurant",1977,"",-118.3362603,34.1014188,"Google Verified Location"
