"ID","Title","description","streetaddress","city","amenityfeatures","type","Year","unclearaddress","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
166,"White Wind Inn","(Very M)","174 Commercial St.","Provincetown","(M)","Hotels",1980,NA,"","","3/28/2020 11:30pm","3/29/2020 12:49am","174 Commercial St., Provincetown, ","-70.1898829","42.0480392","historic district, 174 commercial st, provincetown, ma 02657, usa","Geocoded"
167,"Winnie's","(Breakfast)","296 Commercial St.","Provincetown","(M),(R)","Restaurant",1980,NA,"","","3/28/2020 11:30pm","3/29/2020 12:49am","296 Commercial St., Provincetown, ","-70.1863034","42.0517456","296 commercial st, provincetown, ma 02657, usa","Geocoded"
174,"Country Club","(Disco) (Swim pool) (WE*) (Rte.139)","44 Mazeo Drive ","Randolph","(P),(D),(E),(WE),(*)","Bars/Clubs",1980,NA,"","","3/29/2020 12:07am","3/29/2020 12:49am","44 Mazeo Drive , Randolph, ","-71.0585517","42.1628367","44 mazzeo dr, randolph, ma 02368, usa","Geocoded"
175,"Dixie Beer Garden","","160 Boulevard","Revere Beach","(M),(YC)","Bars/Clubs",1980,NA,"","","3/29/2020 12:07am","3/29/2020 12:49am","160 Boulevard, Revere Beach, ","-70.9892731","42.4142277","160 revere beach blvd, revere, ma 02151, usa","Geocoded"
176,"Pleasant Stock","","421 Washington St.","Somerville","(R)","Restaurant",1980,NA,"","","3/29/2020 12:07am","3/29/2020 12:49am","421 Washington St., Somerville, ","-71.1068485","42.3783585","421 washington st, somerville, ma 02143, usa","Geocoded"
177,"Arbor","","83 Worthington St. ","Springfield","(YC),(L),(D),(S)","Bars/Clubs",1980,NA,"","","3/29/2020 12:07am","3/29/2020 12:49am","83 Worthington St. , Springfield, ","-72.5936479","42.1031319","83 worthington st, springfield, ma 01103, usa","Geocoded"
178,"Frontier","(Disco)(Sun. brunch) (Cruisy) (3 bars) ","19 Pearl St.","Springfield","(*),(YC),(D),(R)","Restaurant,Bars/Clubs,Cruising Areas",1980,NA,"","","3/29/2020 12:07am","3/29/2020 12:49am","19 Pearl St., Springfield, ","-72.588285","42.1055329","19 pearl st, springfield, ma 01103, usa","Geocoded"
180,"Pub","(Some OC) (Cocktail hour, 5-8 pm-Tues. night pizza) nr. Worthington","382 Dwight St.","Springfield","(*),(D),(OC),(S)","Bars/Clubs",1980,NA,"","","3/29/2020 12:26am","3/29/2020 12:49am","382 Dwight St., Springfield, ","-72.5913848","42.1053983","382 dwight st, springfield, ma 01103, usa","Geocoded"
181,"Quarry","(Some W, SM) (Disco) (C-AH-WE*) (Below 'The Pub')","382 Dwight St.","Springfield","(YC),(W),(SM),(D),(C),(AH),(WE),(*)","Bars/Clubs",1980,NA,"","","3/29/2020 12:26am","3/29/2020 12:49am","382 Dwight St., Springfield, ","-72.5913848","42.1053983","382 dwight st, springfield, ma 01103, usa","Geocoded"
196,"Bickford's Pancake House","","97 Stafford St.","Worcester","(M),(R),(C),(AH)","Restaurant",1980,NA,"","","3/29/2020 12:36am","3/29/2020 12:49am","97 Stafford St., Worcester, ","-71.8422629","42.2400203","97 stafford st, worcester, ma 01603, usa","Geocoded"
197,"Howard Johnson's","","481 Lincoln ","Worcester","(M),(R),(C),(AH)","Restaurant",1980,NA,"","","3/29/2020 12:36am","3/29/2020 12:49am","481 Lincoln , Worcester, ","-71.7773611","42.2932056","481 lincoln st, worcester, ma 01605, usa","Geocoded"
198,"Isaiah's","(Cruisy) (Disco)","11 Thomas St.","Worcester","(R),(D),(*)","Restaurant,Cruising Areas",1980,NA,"","","3/29/2020 12:36am","3/29/2020 12:49am","11 Thomas St., Worcester, ","-71.8002717","42.2679012","11 thomas st, worcester, ma 01608, usa","Geocoded"
199,"Mailbox","(Cruisy) (Disco)","282 Main St.","Worcester","(*),(YC),(D)","Cruising Areas,Bars/Clubs",1980,NA,"","","3/29/2020 12:36am","3/29/2020 12:49am","282 Main St., Worcester, ","-71.8014062","42.2663899","282 main st, worcester, ma 01608, usa","Geocoded"
203,"Drake's Village Inn","","85 Amity St.","Amherst","(M),(YC)","Hotels",1979,NA,"","","3/29/2020 12:36am","3/29/2020 5:17pm","85 Amity St., Amherst, ","-72.5216613","42.3761227","85 amity st, amherst, ma 01002, usa","Geocoded"
205,"Act I Cinema","","204 Tremont","Boston","","Theatre",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","204 Tremont, Boston, ","-71.064584","42.3519074","204 tremont st, boston, ma 02116, usa","Geocoded"
206,"Bamboo Lounge","","30 Avery St.","Boston","","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","30 Avery St., Boston, ","-71.0634664","42.3532641","30 avery st, boston, ma 02111, usa","Geocoded"
207,"Boston Boston","(Disco) (4th attempt at this old 'super bar') ($3.50 min)","13 Landsdowne St.","Boston","(YC),(D)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","13 Landsdowne St., Boston, ","-71.0954871","42.3473643","13 lansdowne st, boston, ma 02215, usa","Geocoded"
208,"Boston Eagle","('wild back room')","88 Queensberry St.","Boston","(SM),(W),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","88 Queensberry St., Boston, ","-71.0990453","42.3421504","88 queensberry st, boston, ma 02215, usa","Geocoded"
209,"Carnival","(On again, off again) (In the 'Combat Zone'","89 Boylston St.","Boston","(RT),(AYOR)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","89 Boylston St., Boston, ","-71.0644116","42.3525512","89 boylston st, boston, ma 02116, usa","Geocoded"
210,"Chaps","(Wish they would pay me for last year's books)","25 Huntington Ave.","Boston","(W),(YC),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","25 Huntington Ave., Boston, ","-71.0782134","42.3486982","25 huntington ave, boston, ma 02116, usa","Geocoded"
211,"Citadel","","22 Avery St.","Boston","(S),(D),(E)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","22 Avery St., Boston, ","-71.063366","42.3532589","22 avery st, boston, ma 02111, usa","Geocoded"
213,"Club Max","(Looks promising) ","54 Park Square","Boston","(R)","Baths",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","54 Park Square, Boston, ","-71.0679455","42.3511483","park square, boston, ma 02116, usa","Geocoded"
214,"Community Club","(Disco) (Sun. brunch)","252 Boylston","Boston","(D)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","252 Boylston, Boston, ","-71.0693962","42.3519657","252 boylston st, boston, ma 02116, usa","Geocoded"
215,"Club 76","","76 Batterymarch","Boston","(R),(E)","Restaurant,Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","76 Batterymarch, Boston, ","-71.0529434","42.3569118","76 batterymarch st, boston, ma 02110, usa","Geocoded"
216,"Delivery Entrance ","(Bar at The House) ","12 Wilton ","Boston","","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","12 Wilton , Boston, ","-71.1259359","42.2490928","12 wilton st, hyde park, ma 02136, usa","Geocoded"
217,"Eagle Annex","(Leather, erotica, pet, plant, & gift shop)","81 Kilmarnock St.","Boston","","Business",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","81 Kilmarnock St., Boston, ","-71.099665","42.3425213","69-81 kilmarnock st, boston, ma 02215, usa","Geocoded"
218,"Esplanade Paperbacks Books","","107 Charles St.","Boston","(*)","Book Store",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","107 Charles St., Boston, ","-71.0706111","42.3592312","107 charles st, boston, ma 02114, usa","Geocoded"
219,"Harry's Place","","45 Essex St.","Boston","","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","45 Essex St., Boston, ","-71.0615757","42.3523343","41-45 essex st, boston, ma 02111, usa","Geocoded"
221,"Hound's Tooth","","14 Carver St.","Boston","(M),(R)","Restaurant",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","14 Carver St., Boston, ","-71.1124639","42.3818171","14 carver st, cambridge, ma 02138, usa","Geocoded"
222,"Jacque's","(Many G) (Disco)","87 Broadway","Boston","(G),(RT),(D)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","87 Broadway, Boston, ","-71.0552557","42.3413716","87 w broadway, boston, ma 02127, usa","Geocoded"
223,"Jupiter in Aries","(Gym, sauna, games &  men's massage) (10 a.m. to 12 midnight) ","283 Dartmouth","Boston","","Business",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","283 Dartmouth, Boston, ","-71.077634","42.351298","283 dartmouth st, boston, ma 02116, usa","Geocoded"
224,"Ken's","","549 Boylston St.","Boston","(M),(R),(C),(AH)","Restaurant",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","549 Boylston St., Boston, ","-71.0759814","42.3507523","549 boylston st, boston, ma 02116, usa","Geocoded"
225,"La Trattoria","(Italian R)","288 Cambridge St.","Boston","(M),(R)","Restaurant",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","288 Cambridge St., Boston, ","-71.06818","42.3610023","288 cambridge st, boston, ma 02114, usa","Geocoded"
226,"M.C.C.","Old West Church","131 Cambridge St.","Boston","M.C.C.","Church",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","131 Cambridge St., Boston, ","-71.0642158","42.3616946","131 cambridge st, boston, ma 02114, usa","Geocoded"
227,"Napoleon Club","(D upstairs WE)","52 Piedmont","Boston","(*),(OC),(E),(D),(WE)","Bars/Clubs",1979,NA,"","","3/29/2020 12:36am","3/30/2020 1:43am","52 Piedmont, Boston, ","-71.0692183","42.3496593","52 piedmont st, boston, ma 02116, usa","Geocoded"
228,"119 Merrimac","(Disco) (Thurs. nights*)","119 Merrimac","Boston","(D),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","119 Merrimac, Boston, ","-71.0621239","42.3638308","119 merrimac st, boston, ma 02114, usa","Geocoded"
229,"Over Harry's","","45 Essex","Boston","(S)","Bars/Clubs",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","45 Essex, Boston, ","-71.0615757","42.3523343","41-45 essex st, boston, ma 02111, usa","Geocoded"
230,"Paperback Booksmith","(Books)","753 Boylston","Boston","(M),(*)","Book Store",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","753 Boylston, Boston, ","-71.0810044","42.3493355","753 boylston st, boston, ma 02199, usa","Geocoded"
231,"Playland","('Hustlers') ('Combat Zone')","21 Essex","Boston","(RT),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","21 Essex, Boston, ","-71.069729","42.3792517","21 essex st, charlestown, ma 02129, usa","Geocoded"
232,"Regency Club Baths","","11 Otis St","Boston","(*),(OC)","Baths",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","11 Otis St, Boston, ","-71.0578198","42.3548898","11 otis st, boston, ma 02110, usa","Geocoded"
233,"Saints","(G only) (Apt address:)","112 Broad","Boston","(G),(D),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","112 Broad, Boston, ","-71.0520175","42.35736","112 broad st, boston, ma 02110, usa","Geocoded"
234,"Shed","(Not what it once was)","272 Huntington St.","Boston","(PT)","Bars/Clubs",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","272 Huntington St., Boston, ","-71.0860094","42.341626","272 huntington ave, boston, ma 02115, usa","Geocoded"
235,"Side Street","(Bookshop)","18 La Grange","Boston","","Book Store",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","18 La Grange, Boston, ","-71.0633127","42.351392","12-18 lagrange st, boston, ma 02467, usa","Geocoded"
236,"Somewhere","(Disco) (Many G)","295 Franklin","Boston","(D),(G)","Bars/Clubs",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","295 Franklin, Boston, ","-71.0527714","42.3570482","295 franklin st, boston, ma 02110, usa","Geocoded"
237,"South Station Station 1 & 2","","23 South St.","Boston","","Theatre",1979,NA,"","","3/29/2020 6:02pm","3/30/2020 1:43am","23 South St., Boston, ","-71.0571429","42.3521249","23 south st, boston, ma 02111, usa","Geocoded"
238,"Sporters ","(Cruisy) (Small disco room) (Opp. Holiday Inn-no sign, but don't miss it-opens 4pm)  nr. Blossom St","228 Cambridge","Boston","(*),(YC),(PT)","Cruising Areas,Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/31/2020 8:32pm","228 Cambridge, Boston, ","-71.0666533","42.3609789","228 cambridge st, boston, ma 02114, usa","Geocoded"
243,"Styx","(Enter from Huntington St. behind public library)","10 Blagden","Boston","(YC),(D),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","10 Blagden, Boston, ","-71.0775769","42.3490977","10 blagden st, boston, ma 02116, usa","Geocoded"
244,"The Bar","(New cruise bar)","252 Boylston St.","Boston","","Cruising Areas,Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","252 Boylston St., Boston, ","-71.0693962","42.3519657","252 boylston st, boston, ma 02116, usa","Geocoded"
245,"The House ","(Italian R) , off Cambridge nr. Harvard (Allston)","12 Wilton St.","Boston","(R)","Restaurant",1979,NA,"","","3/29/2020 6:30pm","3/31/2020 8:32pm","12 Wilton St., Boston, ","-71.1259359","42.2490928","12 wilton st, hyde park, ma 02136, usa","Geocoded"
246,"Together","(Disco) (E downstairs) (Best Mondays)","110 Boylston","Boston","(*),(M),(D),(S),(E)","Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","110 Boylston, Boston, ","-71.0658317","42.352225","110 boylston st, boston, ma 02116, usa","Geocoded"
272,"Twelve Carver","","12 Carver St.","Boston","(*)","Bars/Clubs",1979,NA,"","","3/29/2020 7:01pm","3/30/2020 1:43am","12 Carver St., Boston, ","-70.6627206","41.9576398","12 carver st, plymouth, ma 02360, usa","Geocoded"
247,"Twelve-Seventy Club","(3 floors) (Some B, G) (Disco)","1270 Boylston St.","Boston","(*),(HIP),(YC),(D),(B),(G)","Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","1270 Boylston St., Boston, ","-71.0963189","42.3446951","1270 boylston st, boston, ma 02215, usa","Geocoded"
258,"Charlie's","","10 Elliot St.","Cambridge","(M),(YC),(WE)","Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","10 Elliot St., Cambridge, ","-71.121526","42.3724144","10 eliot st, cambridge, ma 02138, usa","Geocoded"
259,"New Hasty Pudding Theatre","","12 Holyoke St.","Cambridge","","Theatre",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","12 Holyoke St., Cambridge, ","-71.1179564","42.3724995","new college theatre, 12 holyoke st, cambridge, ma 02138, usa","Geocoded"
260,"Paradise Club","(cruisy back room) (Closes 1 a.m.)","180 Massachusets Ave.","Cambridge","(*),(YC)","Cruising Areas,Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","180 Massachusets Ave., Cambridge, ","-71.0963684","42.3607713","180 massachusetts ave, cambridge, ma 02139, usa","Geocoded"
263,"Sword & Shield","","735 Pleasant St.","Fall River","(D),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","735 Pleasant St., Fall River, ","-71.1434359","41.6968494","735 pleasant st, fall river, ma 02723, usa","Geocoded"
266,"Cosmopolitan Cafe","","511 Market Cafe","Lowell","(M)","Restaurant",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","511 Market Cafe, Lowell, ","-71.3171485","42.6467625","511 market st, lowell, ma 01854, usa","Geocoded"
267,"Tower News Stand","(Books)","101 Gotham St.","Lowell","(M)","Book Store",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","101 Gotham St., Lowell, ","-71.3089542","42.6404139","101 gorham st, lowell, ma 01852, usa","Geocoded"
269,"Fran's Place","(Many G) (Disco)","776 Washington","Lynn","(G),(D),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","776 Washington, Lynn, ","-70.9417232","42.4608069","776 washington st, lynn, ma 01902, usa","Geocoded"
271,"Ballarou Skating Rink ","(Tues. night roller skating)","376 Mystic Ave.","Medford","","Business",1979,NA,"","","3/29/2020 6:30pm","3/30/2020 1:43am","376 Mystic Ave., Medford, ","-71.0978148","42.4018045","376 mystic ave, medford, ma 02155, usa","Geocoded"
274,"House of Orange","","25 Orange St.","Nantucket","(M),(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","25 Orange St., Nantucket, ","-70.0988096","41.2817234","25 orange st, nantucket, ma 02554, usa","Geocoded"
275,"R& R Club","","78 Covel St.","New Bedford","(D),(*)","Bars/Clubs",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","78 Covel St., New Bedford, ","-70.9233556","41.6725113","78 covell st, new bedford, ma 02745, usa","Geocoded"
277,"Anchor Inn Guest House","","175 Commercial St.","Provincetown","(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","175 Commercial St., Provincetown, ","-70.1894411","42.047867","historic district, 175 commercial st, provincetown, ma 02657, usa","Geocoded"
282,"Bradford Gardens","","177 Bradford St.","Provincetown","(M),(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","177 Bradford St., Provincetown, ","-70.1816506","42.055716","historic district, 177 bradford st, provincetown, ma 02657, usa","Geocoded"
283,"Bradford House","","41 Bradford St.","Provincetown","(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","41 Bradford St., Provincetown, ","-70.1921619","42.0473312","historic district, 41 bradford st, provincetown, ma 02657, usa","Geocoded"
372,"Burch House","","161 Bradford St.","Provincetown","(H)","Hotels",1979,NA,"","","3/29/2020 7:57pm","3/30/2020 1:43am","161 Bradford St., Provincetown, ","-70.1837689","42.0551011","161 bradford st, provincetown, ma 02657, usa","Geocoded"
285,"Caper Inn","(Weekly or monthly apartments)","14 Mechanic St.","Provincetown","(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","14 Mechanic St., Provincetown, ","-70.1939079","42.044942","14 mechanic st, provincetown, ma 02657, usa","Geocoded"
286,"Capricorn Guest House","","6 Cottage St.","Provincetown","(YC),(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","6 Cottage St., Provincetown, ","-70.1929991","42.044058","historic district, 6 cottage st, provincetown, ma 02657, usa","Geocoded"
288,"Carl's Guest House","(BYOB for 'set-ups' in patio)","68 Bradford St.","Provincetown","(H),(*),(BYOB)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/31/2020 1:09am","68 Bradford St., Provincetown, ","-70.1908131","42.0492848","historic district, 68 bradford st, provincetown, ma 02657, usa","Geocoded"
289,"Chancellor Inn","","17 Center St. ","Provincetown","(M),(H)","Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","17 Center St. , Provincetown, ","-70.1853714","42.0542624","17 center st, provincetown, ma 02657, usa","Geocoded"
290,"Ciro & Sal's","(Italian R)","4 Kiley Court","Provincetown","(M),(*),(R)","Restaurant",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","4 Kiley Court, Provincetown, ","-70.1808599","42.0557602","4 kiley ct, provincetown, ma 02657, usa","Geocoded"
291,"Cottage","(Breakfast & lunch)","149 Commercial St.","Provincetown","(M),(R),(*)","Restaurant",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","149 Commercial St., Provincetown, ","-70.1909526","42.0464077","historic district, 149 commercial st, provincetown, ma 02657, usa","Geocoded"
292,"Crown & Anchor","(Includes the 'Back Room' (Hip) (YC) (D)  & 'Cellar Bar') ","247 Commercial St.","Provincetown","(H),(R),(*),(HIP),(YC),(D)","Restaurant,Bars/Clubs,Hotels",1979,NA,"","","3/29/2020 7:51pm","3/30/2020 1:43am","247 Commercial St., Provincetown, ","-70.1876737","42.0502291","247 commercial st, provincetown, ma 02657, usa","Geocoded"
